#Name:: Glass2_UV;Timestamp:: 2026-Feb-13 14:03:57;Device:: Ossila Spectrometer (COM3);Colour:: (32: 141: 194);Integration Time (ms):: 60.0;Accumulation Number:: 1;Averaging Number:: #1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Transmission/Reflection;Comments:: 
#Wavelength (nm),Intensity,Smoothed,Background,Reference
486.46,0.1104247640199889,0.10859428121859582,1682.0,28816.0
486.97,0.10947083896454933,0.10869368344161277,1646.0,28857.0
487.48,0.10967163973400407,0.10829678177284409,1704.0,29023.0
487.99,0.1105858170606372,0.10814917856781249,1656.0,29190.0
488.5,0.10730515009639217,0.10820781049744095,1671.0,29048.0
489.0,0.10829914146812399,0.10789912249134649,1622.0,29003.0
489.51,0.10851832731027362,0.10744680645022023,1603.0,29055.0
490.02,0.10396618091833928,0.10686938467859261,1624.0,29096.0
490.53,0.10637417218543047,0.10618139979986678,1640.0,28992.0
491.04,0.10746207321667066,0.10549871521588394,1644.0,29201.0
491.54,0.10733788395904437,0.10418916243592097,1586.0,29300.0
492.05,0.1049476785532866,0.10305868765276058,1671.0,29529.0
492.56,0.10389742201772786,0.10237572896632464,1694.0,29558.0
493.07,0.10370596827337886,0.1016566749468602,1635.0,29439.0
493.57,0.10047830425656377,0.10029647077733428,1641.0,29061.0
494.08,0.09520361366849418,0.09855466405382388,1667.0,29001.0
494.59,0.09721357947866971,0.09684363472906918,1675.0,28926.0
495.1,0.09713659405398,0.09526501681884773,1653.0,29196.0
495.6,0.09918363199078623,0.0934019760445833,1602.0,29521.0
496.11,0.09386003152141109,0.09196418679305364,1635.0,29821.0
496.62,0.08991981672394044,0.09082365900427568,1687.0,29682.0
497.13,0.08783738530573974,0.08908259662291118,1661.0,29862.0
497.63,0.08811124291551338,0.08721994573977304,1623.0,30348.0
498.14,0.08507556053073453,0.08485105081844112,1648.0,30373.0
498.65,0.0861004117412671,0.08244612424243491,1661.0,30116.0
499.15,0.08379833578071463,0.08029769539320865,1589.0,30645.0
499.66,0.07980295566502463,0.07820324120522845,1623.0,30450.0
500.17,0.0785100852225988,0.07570360279587975,1643.0,30391.0
500.68,0.07549468277746683,0.07333412138640713,1661.0,30373.0
501.18,0.06981076576134915,0.07070856253230076,1715.0,30597.0
501.69,0.06843552823167773,0.06782416777146742,1664.0,30905.0
502.2,0.06689284342593778,0.06515710086966262,1666.0,31244.0
502.7,0.06311485882202632,0.0623485535412933,1677.0,31308.0
503.21,0.06138074643600833,0.05962577584206924,1676.0,31215.0
