Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
2.133884013078644060e+00,4.159999999999999115e-02,8.688287993513458402e-04
2.132086177547757089e+00,2.819999999999999590e-02,8.624344617674196880e-04
2.130254771598893537e+00,2.520000000000000365e-02,8.560446315847421118e-04
2.128426509208877437e+00,1.880000000000000074e-02,8.497784595361179607e-04
2.126601382290898457e+00,1.519999999999999650e-02,8.436253298646653959e-04
2.124779382785859649e+00,7.599999999999999985e-03,8.375764247402037611e-04
2.122960502662260662e+00,-1.399999999999998685e-03,8.316243988710726644e-04
2.121181018851140632e+00,-1.999999999999997385e-04,8.258794826706414771e-04
2.119368291515689950e+00,-2.200000000000002301e-03,8.201021099962674818e-04
2.117558659790293341e+00,-8.399999999999997746e-03,8.144060448564332871e-04
2.115752115752115525e+00,-7.399999999999997725e-03,8.087875760685299485e-04
2.113948651505336063e+00,-3.999999999999990434e-04,8.032435281644334469e-04
2.112184236973444040e+00,-2.600000000000002483e-03,7.978799228791032521e-04
2.110386847524550191e+00,-4.200000000000001475e-03,7.924754906103763851e-04
2.108592514496573145e+00,-5.999999999999987548e-04,7.871383024341060226e-04
2.106801230100072697e+00,5.000000000000007910e-03,7.818664968314858760e-04
2.105048721692187819e+00,7.200000000000000670e-03,7.767619536277153673e-04
2.103263450709003557e+00,5.599999999999998208e-03,7.716148390310234801e-04
2.101481205301156230e+00,6.999999999999999278e-03,7.665285787122605573e-04
2.099701977783798412e+00,6.599999999999999097e-03,7.615018997756416207e-04
2.097961255392944757e+00,1.460000000000000360e-02,7.566324192325234003e-04
2.096187980728594358e+00,1.840000000000000316e-02,7.517202912874379559e-04
2.094417701207668348e+00,2.400000000000000050e-02,7.468644253099187636e-04
2.092685725858169921e+00,3.719999999999999696e-02,7.421593025769335000e-04
2.090921354377444974e+00,5.500000000000000028e-02,7.374119422904410869e-04
2.089159955521110668e+00,6.019999999999999657e-02,7.327180045069623358e-04
2.087401521783045055e+00,6.159999999999999504e-02,7.280766104889384001e-04
2.085681126267808327e+00,7.639999999999999569e-02,7.235782038072873477e-04
2.083928541418079927e+00,9.199999999999998457e-02,7.190383665158313255e-04
2.082178899467701072e+00,8.219999999999999529e-02,7.145486172734243947e-04
2.080467098419516159e+00,7.399999999999999634e-02,7.101965081470597643e-04
2.078723261583852899e+00,8.339999999999998803e-02,7.058036556184222547e-04
2.076982345650062012e+00,7.240000000000000602e-02,7.014586278324106989e-04
2.075279074827199643e+00,6.640000000000000069e-02,6.972462022390638189e-04
2.073543920670223084e+00,4.959999999999999132e-02,6.929937465049668208e-04
2.071811665636330346e+00,3.399999999999999550e-02,6.887870037739985329e-04
2.070116861435726374e+00,2.679999999999999397e-02,6.847080921157982971e-04
2.068390325271059371e+00,1.079999999999999884e-02,6.805898708661178246e-04
2.066666666666666874e+00,3.200000000000003189e-03,6.765153788276517940e-04
2.064980266116005048e+00,1.499999999999999771e-02,6.725641860722466475e-04
2.063262283898234628e+00,7.599999999999998250e-03,6.685744022131033309e-04
2.061581432466582431e+00,-6.399999999999998572e-03,6.647050290658846000e-04
2.059869098641150753e+00,-3.400000000000001112e-03,6.607975386387060892e-04
2.058159606957907339e+00,-3.599999999999998600e-03,6.569307210504472284e-04
2.056487055740749970e+00,-1.000000000000000194e-02,6.531801392916077118e-04
2.054783170662998870e+00,-1.820000000000000090e-02,6.493921460519581175e-04
2.053116100403999944e+00,-2.539999999999999897e-02,6.457177235164097322e-04
2.051417794394997163e+00,-2.059999999999999332e-02,6.420063529125264378e-04
2.049722295688971130e+00,-3.899999999999999994e-02,6.383328686747645258e-04
2.048063423899578517e+00,-4.219999999999999446e-02,6.347690987242078252e-04
2.046373463157026062e+00,-5.000000000000000278e-02,6.311690691142745257e-04
2.044720005276696728e+00,-4.719999999999999196e-02,6.276762895162840738e-04
2.043035555409101089e+00,-3.959999999999999631e-02,6.241477013843770363e-04
2.041387484977692957e+00,-3.479999999999999066e-02,6.207239737166138490e-04
2.039708519072919835e+00,-2.979999999999999663e-02,6.172648834891955030e-04
2.038065809802439343e+00,-2.239999999999999977e-02,6.139083360530897928e-04
2.036392301123300275e+00,-1.540000000000000223e-02,6.105168667957351983e-04
2.034721538512028083e+00,-2.159999999999999420e-02,6.071588565632625965e-04
2.033086848879342767e+00,-1.540000000000000223e-02,6.039000304675604287e-04
2.031421503579561527e+00,-2.599999999999995978e-03,6.006069358828574874e-04
2.029792110001637173e+00,3.199999999999997551e-03,5.974108761970154833e-04
2.028132155708210593e+00,5.600000000000001678e-03,5.941809754104250985e-04
2.026508032489499733e+00,3.999999999999999216e-03,5.910460232065393570e-04
2.024853443067326619e+00,-3.800000000000001293e-03,5.878776519062800391e-04
2.023234564678240588e+00,1.000000000000001322e-03,5.848022034967573571e-04
2.021585314160879054e+00,7.200000000000000670e-03,5.816937525969758304e-04
2.019971655236450836e+00,1.540000000000000223e-02,5.786762573235531724e-04
2.018360570349631899e+00,3.320000000000000034e-02,5.756868879875175595e-04
2.016719253163321568e+00,4.739999999999999769e-02,5.726651288893006876e-04
2.015113350125944613e+00,4.740000000000000463e-02,5.697314888781218742e-04
2.013477307785986881e+00,5.340000000000000302e-02,5.667658622353841102e-04
2.011876561638056948e+00,3.839999999999998970e-02,5.638865242230356283e-04
2.010245768756889984e+00,3.979999999999999510e-02,5.609755973245437923e-04
2.008650154698459200e+00,4.700000000000000011e-02,5.581491800674292549e-04
2.007024586051179060e+00,4.399999999999998357e-02,5.552915663026446094e-04
2.005434079441065887e+00,2.479999999999999219e-02,5.525167328527553351e-04
2.003813709964124889e+00,1.720000000000000348e-02,5.497110899302545773e-04
2.002228286318644912e+00,1.039999999999999779e-02,5.469865459290396701e-04
2.000645369474023827e+00,1.180000000000000493e-02,5.442864264650447556e-04
1.999032726100274271e+00,-4.199999999999998873e-03,5.415560662238874884e-04
1.997454855909405858e+00,8.000000000000007105e-03,5.389043771126316926e-04
1.995847349868821397e+00,2.079999999999999558e-02,5.362228210601201108e-04
1.994274502235517499e+00,2.220000000000000098e-02,5.336183672534496828e-04
1.992704131647034194e+00,1.899999999999999606e-02,5.310368619154628598e-04
1.991104259999678883e+00,7.799999999999991836e-03,5.284260387668164973e-04
1.989538876231428333e+00,2.680000000000000437e-02,5.258900511457756518e-04
1.987975951903807603e+00,3.080000000000000446e-02,5.233761816215780046e-04
1.986383660392470940e+00,2.540000000000000244e-02,5.208335318770064733e-04
1.984825687485994195e+00,2.580000000000000002e-02,5.183635410401282641e-04
1.983238436440406760e+00,1.919999999999999485e-02,5.158651232216699637e-04
1.981685391462771451e+00,1.019999999999999726e-02,5.134379563951415194e-04
1.980134776915460915e+00,3.599999999999999034e-03,5.110316049919468463e-04
1.978555016594332416e+00,1.600000000000000510e-03,5.085973452870117201e-04
1.977009295132411637e+00,5.800000000000000468e-03,5.062323005217684007e-04
1.975465986936434382e+00,2.800000000000000405e-02,5.038873371607242076e-04
1.973893664438076900e+00,3.720000000000000390e-02,5.015149730738652960e-04
1.972355214811751356e+00,4.340000000000000108e-02,4.992098666479089517e-04
1.970819161448234436e+00,5.500000000000000028e-02,4.969241401888617547e-04
1.969285498753315267e+00,4.839999999999999164e-02,4.946575683434899099e-04
1.967722995382198636e+00,6.039999999999998842e-02,4.923642544823691146e-04
1.966194145815495009e+00,4.579999999999999349e-02,4.901357086859075337e-04
1.964667670125960663e+00,3.899999999999998607e-02,4.879256567639517097e-04
1.963112483178975687e+00,3.359999999999998405e-02,4.856893452310569355e-04
1.961590786851014068e+00,1.399999999999998294e-02,4.835160137394702517e-04
1.960071447765676655e+00,-1.580000000000000848e-02,4.813605440888241377e-04
1.958554460449835721e+00,-2.760000000000000647e-02,4.792227330912826253e-04
1.957008932798838474e+00,-2.599999999999999534e-02,4.770592883803314969e-04
1.955496680386683561e+00,-3.859999999999999543e-02,4.749565470243436393e-04
1.953986763315474162e+00,-3.419999999999998735e-02,4.728708681929637736e-04
1.952479176179753972e+00,-3.099999999999998937e-02,4.708020601723140542e-04
1.950943218112304978e+00,-2.919999999999999679e-02,4.687082262389654134e-04
1.949440321972078838e+00,-1.019999999999999553e-02,4.666729302979088102e-04
1.947939739541605597e+00,-6.200000000000002384e-03,4.646539425047953851e-04
1.946441465482058319e+00,7.999999999999983036e-04,4.626510818447352662e-04
1.944914988393249500e+00,3.100000000000000325e-02,4.606237854510461202e-04
1.943421361962228699e+00,3.219999999999999252e-02,4.586529662382088954e-04
1.941930027876092479e+00,2.640000000000000333e-02,4.566977427139871492e-04
1.940440980861618536e+00,2.199999999999999525e-02,4.547579438481527073e-04
1.938954215661746305e+00,2.500000000000000486e-02,4.528334009895821754e-04
1.937439455017030854e+00,2.639999999999999986e-02,4.508851353592404623e-04
1.935957284039281134e+00,2.959999999999999437e-02,4.489909107932479188e-04
1.934477379095163707e+00,7.799999999999991836e-03,4.471114468824504058e-04
1.932999734991971863e+00,3.799999999999996957e-03,4.452465841454119450e-04
1.931524346552851990e+00,2.300000000000000308e-02,4.433961652869803727e-04
1.930051208616744729e+00,4.999999999999998369e-03,4.415600351621036643e-04
1.928550321165839687e+00,-1.599999999999999643e-03,4.397010033042363032e-04
1.927081714481086561e+00,-2.220000000000000445e-02,4.378932774807382192e-04
1.925615342806118457e+00,-1.079999999999999884e-02,4.360993844869831722e-04
1.924151201042765713e+00,-1.739999999999999880e-02,4.343191774709624186e-04
1.922689284108352936e+00,-1.459999999999999493e-02,4.325525115593775965e-04
1.921229586935638833e+00,-6.200000000000000649e-03,4.307992438254433900e-04
1.919772104472759366e+00,5.999999999999987548e-04,4.290592332573060210e-04
1.918316831683168466e+00,5.599999999999999943e-03,4.273323407270582697e-04
1.916834132014221703e+00,3.400000000000002846e-03,4.255835853762198221e-04
1.915383308361266135e+00,2.360000000000000986e-02,4.238827796739171082e-04
1.913934679261591665e+00,2.339999999999999372e-02,4.221946829191408645e-04
1.912488239739654761e+00,4.560000000000000164e-02,4.205191632572047420e-04
1.911043984834941201e+00,5.540000000000000480e-02,4.188560905704228547e-04
1.909601909601909453e+00,4.499999999999999833e-02,4.172053364504691299e-04
1.908162009109934720e+00,2.319999999999999493e-02,4.155667741712525207e-04
1.906724278443251874e+00,1.159999999999999920e-02,4.139402786622931214e-04
1.905288712700900167e+00,1.720000000000000348e-02,4.123257264825935450e-04
1.903855306996668384e+00,1.199999999999999852e-02,4.107229957949921754e-04
1.902424056459036672e+00,1.060000000000000178e-02,4.091319663409853364e-04
1.900994956231124355e+00,3.200000000000007092e-03,4.075525194160172404e-04
1.899568001470633316e+00,6.400000000000002041e-03,4.059845378452179828e-04
1.898143187349794259e+00,-9.999999999999978524e-04,4.044279059595871982e-04
1.896720509055310755e+00,-1.599999999999999339e-02,4.028825095726084704e-04
1.895299961788307286e+00,-1.739999999999999880e-02,4.013482359572935736e-04
1.893852615502100045e+00,3.200000000000002755e-03,3.997940007235837646e-04
1.892436359196630224e+00,1.799999999999997132e-03,3.982818615439416066e-04
1.891022219511079294e+00,-9.800000000000004888e-03,3.967805132891893158e-04
1.889610191704001574e+00,-1.260000000000000356e-02,3.952898488768211063e-04
1.888200271048103396e+00,-1.799999999999999864e-02,3.938097625747104735e-04
1.886792452830188482e+00,-3.239999999999999825e-02,3.923401499805266156e-04
1.885386732351107542e+00,-3.980000000000000204e-02,3.908809080015236042e-04
1.884011729492380605e+00,-4.839999999999999858e-02,3.894614037355078793e-04
1.882610147875990680e+00,-5.739999999999999269e-02,3.880223923287579881e-04
1.881210650079648161e+00,-5.059999999999999221e-02,3.865934519334343774e-04
1.879813231459584122e+00,-7.579999999999999238e-02,3.851744844751029480e-04
1.878417887385817941e+00,-6.159999999999999504e-02,3.837653930934664648e-04
1.877024613242105788e+00,-4.079999999999999599e-02,3.823660821241944125e-04
1.875633404425889772e+00,-4.059999999999999720e-02,3.809764570810713897e-04
1.874244256348246651e+00,-5.899999999999999689e-02,3.795964246384568325e-04
1.872857164433838317e+00,-6.400000000000000133e-02,3.782258926140512410e-04
1.871472124120860725e+00,-5.479999999999998761e-02,3.768647699519612126e-04
1.870089130860994819e+00,-3.599999999999999034e-02,3.755129667060588903e-04
1.868708180119356355e+00,-4.299999999999999656e-02,3.741703940236281822e-04
1.867329267374444823e+00,-6.079999999999999988e-02,3.728369641292917356e-04
1.865952388118096827e+00,-5.779999999999999721e-02,3.715125903092188816e-04
1.864577537855435230e+00,-6.759999999999999343e-02,3.701971868955999685e-04
1.863232708749680722e+00,-7.279999999999998972e-02,3.689172446093459809e-04
1.861861861861861867e+00,-6.400000000000000133e-02,3.676193503068218718e-04
1.860493030653123103e+00,-5.140000000000000124e-02,3.663301772083837069e-04
1.859126210680979829e+00,-4.559999999999999470e-02,3.650496436603149829e-04
1.857761397515993229e+00,-4.859999999999999737e-02,3.637776689814729977e-04
1.856398586741720980e+00,-6.719999999999998197e-02,3.625141734492775430e-04
1.855037773954671065e+00,-6.459999999999999076e-02,3.612590782859384465e-04
1.853678954764253817e+00,-4.819999999999999285e-02,3.600123056449120980e-04
1.852349795345224370e+00,-3.540000000000000785e-02,3.587989727411361376e-04
1.850994909763998164e+00,-2.960000000000000131e-02,3.575684492918381114e-04
1.849642004773269788e+00,-3.079999999999999752e-02,3.563460218051323048e-04
1.848291076033328872e+00,-2.679999999999999397e-02,3.551316160106991141e-04
1.846942119217134914e+00,-2.299999999999999614e-02,3.539251585053291389e-04
1.845595130010269758e+00,-2.820000000000000631e-02,3.527265767406761424e-04
1.844277534022458420e+00,-3.119999999999999857e-02,3.515600230585473151e-04
1.842934427204089953e+00,-2.419999999999999582e-02,3.503768213731426858e-04
1.841593275214233660e+00,7.327471962526033512e-18,3.492012842147290555e-04
1.840254073788252009e+00,1.500000000000000291e-02,3.480333423195662275e-04
1.838916818673903775e+00,4.160000000000001197e-02,3.468729272207345679e-04
1.837608737533158454e+00,5.800000000000000294e-02,3.457434268335115419e-04
1.836275322829048706e+00,6.439999999999999891e-02,3.445977128609132916e-04
1.834943841839679290e+00,6.219999999999999141e-02,3.434593262970730260e-04
1.833614290361695209e+00,5.639999999999999875e-02,3.423282017379581320e-04
1.832286664203915727e+00,8.099999999999998868e-02,3.412042745228851181e-04
1.830987995215805464e+00,8.979999999999997706e-02,3.401102015481135069e-04
1.829664168093017684e+00,9.319999999999997731e-02,3.390003342985378537e-04
1.828342253874168710e+00,7.479999999999999150e-02,3.378974760379011900e-04
1.827022248416089401e+00,5.599999999999998729e-02,3.368015649640517949e-04
1.825731028593303717e+00,2.559999999999999429e-02,3.357346965363639814e-04
1.824414789530213410e+00,6.399999999999993368e-03,3.346523584967952452e-04
1.823100446953658027e+00,4.399999999999997663e-03,3.335767875768847640e-04
1.821814762576398739e+00,9.199999999999999845e-03,3.325296715438699107e-04
1.820504162201048270e+00,2.159999999999999767e-02,3.314673231081859887e-04
1.819195446143012207e+00,9.599999999999997424e-03,3.304115676419268626e-04
1.817888610341440447e+00,-2.200000000000001434e-03,3.293623479823550981e-04
1.816610263847990625e+00,-7.999999999999971110e-04,3.283408236181910539e-04
1.815307138256133879e+00,1.100000000000000283e-02,3.273043760666628863e-04
1.814005880890033007e+00,5.399999999999993347e-03,3.262742977108186579e-04
1.812732987354725545e+00,1.519999999999999823e-02,3.252713642303309781e-04
1.811435416484062477e+00,2.139999999999999541e-02,3.242537335396475221e-04
1.810139701910865373e+00,3.519999999999999518e-02,3.232423108201795507e-04
1.808872226517483250e+00,2.199999999999999525e-02,3.222574976214656823e-04
1.807580174927113648e+00,1.299999999999999940e-02,3.212582085775225966e-04
1.806289967807251262e+00,1.219999999999999904e-02,3.202649714569843630e-04
1.805027876035343537e+00,2.840000000000000163e-02,3.192978230487109070e-04
1.803741308585226744e+00,2.539999999999999897e-02,3.183164156613890630e-04
1.802456573878915558e+00,8.399999999999992542e-03,3.173409091259785401e-04
1.801199831500660986e+00,2.579999999999999655e-02,3.163909845425768035e-04
1.799918713348429566e+00,2.879999999999999921e-02,3.154270134578661833e-04
1.798665506237307810e+00,2.939999999999999905e-02,3.144882951739117090e-04
1.797387989389612972e+00,1.119999999999999989e-02,3.135356691818558012e-04
1.796112285987427226e+00,1.820000000000000437e-02,3.125887031204589738e-04
1.794864371942216819e+00,1.839999999999999969e-02,3.116665054321598235e-04
1.793592247052867572e+00,1.940000000000000058e-02,3.107306054460439956e-04
1.792347831114579959e+00,-1.360000000000000618e-02,3.098191591015099305e-04
1.791079269701871812e+00,-1.419999999999999908e-02,3.088941446523952466e-04
1.789812502706369823e+00,-9.000000000000002789e-03,3.079745616413227804e-04
1.788573324294306932e+00,-2.440000000000000502e-02,3.070789689420653254e-04
1.787310098302055561e+00,-4.000000000000000083e-02,3.061700067651581267e-04
1.786074381355688079e+00,-4.359999999999999987e-02,3.052847337956188993e-04
1.784814681540122239e+00,-4.539999999999999591e-02,3.043862211261682887e-04
1.783582411576025262e+00,-5.859999999999999931e-02,3.035111017896467136e-04
1.782326223193238635e+00,-6.479999999999999649e-02,3.026228708180451728e-04
1.781097385808675604e+00,-7.820000000000000562e-02,3.017577424200991844e-04
1.779844694196844879e+00,-3.959999999999998938e-02,3.008796287665630570e-04
1.778619275069208472e+00,-2.859999999999999001e-02,3.000243319307654521e-04
1.777370065648023578e+00,-1.679999999999999549e-02,2.991561745605914252e-04
1.776122609754350767e+00,4.800000000000007386e-03,2.982929864718868933e-04
1.774902308804374274e+00,2.139999999999999888e-02,2.974521942879928367e-04
1.773658313308158707e+00,3.400000000000000244e-02,2.965987262264565432e-04
1.772441395082904547e+00,2.999999999999999889e-02,2.957673803762519830e-04
1.771200845605565011e+00,4.659999999999999559e-02,2.949234793310027275e-04
1.769987296058923354e+00,5.439999999999999697e-02,2.941014314376725431e-04
1.768775408316097364e+00,7.019999999999998463e-02,2.932839306323027509e-04
1.767539983464948561e+00,4.839999999999999164e-02,2.924540521189977998e-04
1.766331443548616820e+00,2.499999999999999445e-02,2.916456329816308592e-04
1.765099429189620039e+00,1.519999999999999997e-02,2.908249529553068617e-04
1.763894223246418758e+00,2.599999999999999447e-03,2.900254743795992575e-04
1.762665605276624747e+00,-2.999999999999998328e-03,2.892138502280508028e-04
1.761463719529518634e+00,-1.339999999999999872e-02,2.884231738999540611e-04
1.760238483923628250e+00,-1.360000000000000445e-02,2.876204658270913516e-04
1.759039904671386045e+00,-2.840000000000000163e-02,2.868384561580241483e-04
1.757818037481216900e+00,-2.339999999999999372e-02,2.860445271166158192e-04
1.756622751097889346e+00,-2.139999999999999888e-02,2.852710511785064469e-04
1.755429089158809797e+00,-1.779999999999999291e-02,2.845017497542778602e-04
1.754212231386252041e+00,-1.520000000000000344e-02,2.837206942669435236e-04
1.753021842086661453e+00,6.000000000000049348e-04,2.829597326911289590e-04
1.751808318264014286e+00,-4.000000000000003553e-03,2.821871258847725907e-04
1.750621188163541841e+00,-1.039999999999999779e-02,2.814343775953709889e-04
1.749435665914221394e+00,6.600000000000009505e-03,2.806856475575964936e-04
1.748227100339776463e+00,2.700000000000000316e-02,2.799254324101957988e-04
1.747044817335193123e+00,4.700000000000000011e-02,2.791847310141272443e-04
1.745864132347764830e+00,4.059999999999999720e-02,2.784479578180987865e-04
1.744660494695669195e+00,2.379999999999999130e-02,2.776998566209218865e-04
1.743483029161159603e+00,3.419999999999999429e-02,2.769709327010589370e-04
1.742282671312753717e+00,5.279999999999999971e-02,2.762307842332741622e-04
1.741108412081045609e+00,4.399999999999999745e-02,2.755095924564340717e-04
1.739935734631737008e+00,5.019999999999999463e-02,2.747921842593135846e-04
1.738740254641314875e+00,5.859999999999999237e-02,2.740637037496024384e-04
1.737570763970629484e+00,3.459999999999999187e-02,2.733538567384455375e-04
1.736402845460146782e+00,2.539999999999999897e-02,2.726477099110117511e-04
1.735212213655000557e+00,8.399999999999994277e-03,2.719306401760345588e-04
1.734047462557160468e+00,2.399999999999998489e-03,2.712318883864287444e-04
1.732884274075212616e+00,9.400000000000000369e-03,2.705367557233405006e-04
1.731722645066685384e+00,-4.600000000000002524e-03,2.698452158556434205e-04
1.730538420744131667e+00,-1.639999999999999791e-02,2.691429476645631341e-04
1.729379933614125120e+00,-2.319999999999999840e-02,2.684585888655800063e-04
1.728222996515679455e+00,-3.000000000000000236e-02,2.677777447954279898e-04
1.727043552138609162e+00,-3.319999999999999341e-02,2.670863154586603167e-04
1.725889737915292210e+00,-3.360000000000000486e-02,2.664124968956509240e-04
1.724737464357743777e+00,-4.599999999999999922e-02,2.657421171538646982e-04
1.723586728382191513e+00,-3.760000000000000148e-02,2.650751515684728120e-04
1.722413601511279202e+00,-2.519999999999999671e-02,2.643977870748463071e-04
1.721265963353692419e+00,-1.419999999999999214e-02,2.637376465684130125e-04
1.720119853512373842e+00,-9.399999999999998634e-03,2.630808470729849519e-04
1.718975268936453249e+00,-6.199999999999998047e-03,2.624273648177493875e-04
1.717808408949227594e+00,2.399999999999999790e-03,2.617636655093292662e-04
1.716666897401464498e+00,1.999999999999998741e-03,2.611168151699501893e-04
1.715526901952103778e+00,-2.200000000000001000e-03,2.604732115663724919e-04
1.714388419582740131e+00,1.820000000000000437e-02,2.598328317827167480e-04
1.713251447282976736e+00,3.360000000000000486e-02,2.591956531098957967e-04
1.712092342528926059e+00,3.699999999999999817e-02,2.585484783488111826e-04
1.710958412672130668e+00,3.219999999999999252e-02,2.579177001068887263e-04
1.709825983839386554e+00,1.499999999999999598e-02,2.572900556084431684e-04
1.708695053052225354e+00,1.259999999999999835e-02,2.566655229533020780e-04
1.707565617340053521e+00,1.259999999999999835e-02,2.560440804370062618e-04
1.706414190760592975e+00,-2.109423746787797374e-18,2.554128562371134380e-04
1.705287767310733837e+00,1.399999999999999552e-03,2.547975929176518996e-04
1.704162830009757768e+00,1.039999999999999779e-02,2.541853553386416828e-04
1.703039375918473874e+00,-9.800000000000001418e-03,2.535761225614043706e-04
1.701917402105436405e+00,-2.120000000000000356e-02,2.529698738325875302e-04
1.700796905646919877e+00,-3.219999999999999946e-02,2.523665885821743888e-04
1.699654586326004857e+00,-4.200000000000000261e-02,2.517537704439771844e-04
1.698537066462111778e+00,-3.859999999999999543e-02,2.511564118435814742e-04
1.697421015167278169e+00,-3.679999999999999938e-02,2.505619556765670730e-04
1.696306429548563699e+00,-2.899999999999999453e-02,2.499703820904885013e-04
1.695193306720621074e+00,-1.219999999999999210e-02,2.493816714066128862e-04
1.694081643805672277e+00,-2.999999999999996593e-03,2.487958041180757880e-04
1.692971437933482370e+00,-1.019999999999999726e-02,2.482127608880584937e-04
1.691862686241336178e+00,-1.079999999999999884e-02,2.476325225479893795e-04
1.690755385874011418e+00,-1.299999999999999767e-02,2.470550700957661991e-04
1.689649533983757612e+00,-1.080000000000000057e-02,2.464803846940024409e-04
1.688522134618788861e+00,-1.940000000000000405e-02,2.458965614060537575e-04
1.687419201197523311e+00,-2.780000000000000526e-02,2.453274109196910600e-04
1.686317707695864421e+00,-3.559999999999999970e-02,2.447609715620114061e-04
1.685217651295850994e+00,-4.700000000000000011e-02,2.441972251406411359e-04
1.684119029186869287e+00,-4.659999999999999559e-02,2.436361536194321805e-04
1.683021838565631034e+00,-3.559999999999999276e-02,2.430777391168343498e-04
1.681926076636147904e+00,-3.459999999999999881e-02,2.425219639042857256e-04
1.680831740609708191e+00,-3.180000000000000188e-02,2.419688104046237092e-04
1.679738827704853499e+00,-1.639999999999999097e-02,2.414182611905154219e-04
1.678647335147355424e+00,-1.880000000000001115e-02,2.408702989829072418e-04
1.677557260170190911e+00,-4.999999999999998369e-03,2.403249066494923109e-04
1.676468600013520049e+00,2.439999999999999808e-02,2.397820672031980192e-04
1.675381351924661866e+00,4.039999999999999841e-02,2.392417638006904288e-04
1.674295513158072346e+00,4.399999999999999051e-02,2.387039797408983496e-04
1.673211080975320009e+00,2.799999999999999364e-02,2.381686984635532443e-04
1.672128052645063701e+00,1.419999999999999908e-02,2.376359035477485675e-04
1.671046425443029504e+00,9.999999999999996739e-03,2.371055787105150973e-04
1.669966196651987200e+00,1.920000000000000179e-02,2.365777078054140197e-04
1.668887363561728732e+00,1.380000000000000150e-02,2.360522748211469008e-04
1.667809923469044664e+00,7.999999999999996697e-03,2.355292638801817853e-04
1.666733873677701983e+00,-8.600000000000006944e-03,2.350086592373965076e-04
1.665659211498421444e+00,-4.079999999999999599e-02,2.344904452787369912e-04
1.664585934248855814e+00,-5.079999999999999793e-02,2.339746065198928962e-04
1.663514039253565224e+00,-5.179999999999999882e-02,2.334611276049871167e-04
1.662443523843998516e+00,-4.899999999999999495e-02,2.329499933052834389e-04
1.661374385358468375e+00,-5.339999999999998914e-02,2.324411885179068576e-04
1.660306621142130235e+00,-6.500000000000000222e-02,2.319346982645806429e-04
1.659240228546960516e+00,-6.299999999999998657e-02,2.314305076903777733e-04
1.658197378978336634e+00,-5.259999999999998010e-02,2.309390352226045292e-04
1.657133693269899011e+00,-4.019999999999999962e-02,2.304393527787059945e-04
1.656071371333938780e+00,-1.660000000000000017e-02,2.299419264776891630e-04
1.655010410549356603e+00,2.199999999999998398e-03,2.294467419433739652e-04
1.653950808301765996e+00,7.199999999999999803e-03,2.289537849169281675e-04
1.652892561983470898e+00,3.999999999999998349e-03,2.284630412557032649e-04
1.651835668993446138e+00,1.799999999999992795e-03,2.279744969320853887e-04
1.650780126737313003e+00,1.079999999999999884e-02,2.274881380323571655e-04
1.649725932627321701e+00,2.959999999999999784e-02,2.270039507555758932e-04
1.648695004720054147e+00,1.919999999999999485e-02,2.265319417718281961e-04
1.647643471212745236e+00,1.359999999999999924e-02,2.260520122473654448e-04
1.646593278181311071e+00,2.420000000000000276e-02,2.255742138881223883e-04
1.645544423064163153e+00,3.040000000000000688e-02,2.250985333310266321e-04
1.644496903306234659e+00,4.620000000000000495e-02,2.246249573203756508e-04
1.643450716358961561e+00,5.739999999999999963e-02,2.241534727067890970e-04
1.642427613976529033e+00,7.520000000000000295e-02,2.236938246320390735e-04
1.641384057395494089e+00,7.919999999999999263e-02,2.232264408864040252e-04
1.640341826070851994e+00,6.539999999999998592e-02,2.227611099837035721e-04
1.639300917479707076e+00,6.819999999999999674e-02,2.222978191874814017e-04
1.638261329105562103e+00,7.220000000000000029e-02,2.218365558625592102e-04
1.637244675653907633e+00,6.459999999999999076e-02,2.213868546810152354e-04
1.636207692815200954e+00,5.159999999999998616e-02,2.209295672007978570e-04
1.635172022734165731e+00,4.399999999999999051e-02,2.204742701403142964e-04
1.634137662919571632e+00,3.119999999999999510e-02,2.200209512578048645e-04
1.633104610886486174e+00,1.199999999999999505e-02,2.195695984080236790e-04
1.632094345582815631e+00,-4.599999999999999922e-03,2.191295421683617554e-04
1.631063874565926497e+00,9.200000000000008518e-03,2.186820449921303194e-04
1.630034703964664988e+00,1.660000000000000017e-02,2.182364782289393480e-04
1.629006831318969839e+00,-7.400000000000006399e-03,2.177928301085307601e-04
1.628001628001628065e+00,-4.999999999999998369e-03,2.173602725211541545e-04
1.626976316997966299e+00,-2.439999999999999808e-02,2.169203873732546519e-04
1.625952296657618978e+00,-3.520000000000000212e-02,2.164823863445487653e-04
1.624929564545085192e+00,-3.199999999999999373e-02,2.160462580257643947e-04
1.623929385264150316e+00,-3.899999999999999994e-02,2.156210194141302574e-04
1.622909195612910027e+00,-2.839999999999999469e-02,2.151885642099604092e-04
1.621890286969942752e+00,-2.319999999999999493e-02,2.147579482474294883e-04
1.620893844524908145e+00,-2.959999999999999437e-02,2.143380749708687940e-04
1.619877464107956966e+00,-2.559999999999999082e-02,2.139110666448807276e-04
1.618862357533584762e+00,-2.199999999999994061e-03,2.134858648567119013e-04
1.617848522408506629e+00,-1.200000000000000025e-02,2.130624587965114437e-04
1.616857038543785707e+00,-8.881784197001252508e-19,2.126496033748306522e-04
1.615845712796455613e+00,9.599999999999997424e-03,2.122297198143468036e-04
