3.406031972751744075e+00,-2.000000000000000042e-03
3.401173953590432841e+00,1.859999999999999987e-01
3.396329772665023228e+00,1.539999999999999980e-01
3.391499370931568169e+00,7.599999999999999811e-02
3.386682689681542513e+00,-1.160000000000000059e-01
3.381879670539464033e+00,-5.999999999999999778e-02
3.377090255460537094e+00,-4.599999999999999922e-02
3.372314386728311408e+00,-6.800000000000000488e-02
3.367552006952365229e+00,8.799999999999999489e-02
3.362803059066008515e+00,1.340000000000000080e-01
3.358067486323999429e+00,3.400000000000000244e-02
3.353345232300287027e+00,2.800000000000000058e-02
3.348636240885768167e+00,-2.000000000000000042e-03
3.343940456286068841e+00,2.199999999999999872e-02
3.339257823019335714e+00,1.260000000000000009e-01
3.334588285914053429e+00,0.000000000000000000e+00
3.329931790106880118e+00,6.000000000000000125e-03
3.325288281040493565e+00,-4.599999999999999922e-02
3.320657704461464022e+00,-5.199999999999999761e-02
3.316040006418142116e+00,9.400000000000000022e-02
3.311435133258559205e+00,-2.999999999999999889e-02
3.306843031628353469e+00,1.000000000000000021e-02
3.302351593917281392e+00,1.000000000000000056e-01
3.297784633387410125e+00,-6.600000000000000311e-02
3.293230287095318065e+00,1.000000000000000056e-01
3.288688502851080830e+00,-8.000000000000000167e-03
3.284159228752284498e+00,7.199999999999999456e-02
3.279642413182046745e+00,7.000000000000000666e-02
3.275138004807057079e+00,-1.000000000000000021e-02
3.270645952575633508e+00,-1.000000000000000021e-02
3.266166205715791193e+00,1.000000000000000056e-01
3.261784511784511675e+00,-8.000000000000000167e-03
3.257328990228013144e+00,-1.000000000000000021e-02
3.252885624344176385e+00,2.599999999999999881e-02
3.248454364455621857e+00,8.000000000000000167e-03
3.244035161155295111e+00,1.320000000000000062e-01
3.239627965304629598e+00,-8.200000000000000344e-02
3.235232728031726346e+00,2.000000000000000042e-03
3.230933583470126713e+00,3.799999999999999906e-02
3.226561890140771549e+00,1.799999999999999864e-02
3.222202011277707001e+00,9.400000000000000022e-02
3.217853899052808941e+00,1.100000000000000006e-01
3.213517505895767901e+00,-1.019999999999999934e-01
3.209275842434908821e+00,-8.999999999999999667e-02
3.204962522615663278e+00,-4.000000000000000083e-03
3.200660781580713099e+00,1.400000000000000029e-02
3.196370572768985063e+00,4.000000000000000083e-03
3.192091849868712305e+00,3.799999999999999906e-02
3.187906522353908922e+00,1.199999999999999956e-01
3.183650414644791926e+00,1.219999999999999973e-01
3.179405656265223978e+00,6.800000000000000488e-02
3.175172201879497447e+00,1.179999999999999938e-01
3.170950006393044251e+00,-1.459999999999999909e-01
3.166819899887629131e+00,-9.199999999999999845e-02
3.162619873495205347e+00,-5.600000000000000117e-02
3.158430973000509123e+00,-6.199999999999999956e-02
3.154253154253154001e+00,1.799999999999999933e-01
3.150166399918705284e+00,9.199999999999999845e-02
3.146010402131168338e+00,0.000000000000000000e+00
3.141865355866926723e+00,-9.600000000000000200e-02
3.137731217895189495e+00,2.199999999999999872e-02
3.133687136719737421e+00,-8.000000000000000167e-02
3.129574478824895145e+00,5.000000000000000278e-02
3.125472601703886522e+00,1.680000000000000104e-01
3.121460037759597128e+00,2.340000000000000135e-01
3.117379390099806358e+00,-4.800000000000000100e-02
3.113309397675060541e+00,-2.400000000000000050e-02
3.109327983951855501e+00,1.400000000000000029e-02
3.105278974256235447e+00,5.999999999999999778e-02
3.101240496198479413e+00,2.400000000000000050e-02
3.097289871362557623e+00,3.200000000000000067e-02
3.093272133110484656e+00,-4.000000000000000083e-03
3.089264804803308451e+00,-5.000000000000000278e-02
3.085344613087833032e+00,-7.000000000000000666e-02
3.081357785398339821e+00,2.000000000000000042e-02
3.077381247828460786e+00,6.400000000000000133e-02
3.073491138926756960e+00,-4.800000000000000100e-02
3.069534866450478905e+00,-1.160000000000000059e-01
3.065588766100521667e+00,6.600000000000000311e-02
3.061728395061728225e+00,2.000000000000000042e-02
3.057802327875320803e+00,6.800000000000000488e-02
3.053886316619052188e+00,-8.799999999999999489e-02
3.050055343746156389e+00,0.000000000000000000e+00
3.046159137249121684e+00,-6.000000000000000125e-03
3.042347514598361169e+00,6.000000000000000125e-03
3.038470962999264557e+00,-1.980000000000000093e-01
3.034604277813127027e+00,4.800000000000000100e-02
3.030821499278957720e+00,-6.600000000000000311e-02
3.026974246307823968e+00,-1.100000000000000006e-01
3.023210454456797258e+00,1.100000000000000006e-01
3.019382487581571795e+00,-1.799999999999999864e-02
3.015564202334630295e+00,-8.000000000000000167e-03
3.011828714386340256e+00,2.000000000000000042e-03
3.008029498095722953e+00,-8.000000000000000167e-02
3.004312642341425477e+00,9.199999999999999845e-02
3.000532352514155843e+00,-6.199999999999999956e-02
2.996833989897769612e+00,9.199999999999999845e-02
2.993072485457046739e+00,1.380000000000000115e-01
2.989392478302796530e+00,8.799999999999999489e-02
2.985649619570451829e+00,-2.199999999999999872e-02
2.981916121585225454e+00,5.000000000000000278e-02
2.978263480244986106e+00,3.599999999999999728e-02
2.974548420370858981e+00,-7.199999999999999456e-02
2.970913795581963779e+00,-8.000000000000000167e-03
2.967217037568796734e+00,2.199999999999999872e-02
2.963600296360029418e+00,3.799999999999999906e-02
2.959921705296827632e+00,6.600000000000000311e-02
2.956322716002288686e+00,2.879999999999999782e-01
2.952662158300790818e+00,1.600000000000000033e-02
2.949080790543915143e+00,-5.399999999999999939e-02
2.945438133922420931e+00,1.880000000000000004e-01
2.941874258600237102e+00,7.000000000000000666e-02
2.938318997180161762e+00,2.000000000000000042e-03
2.934702861335289903e+00,1.739999999999999880e-01
2.931164901664145006e+00,1.000000000000000056e-01
2.927566342430824253e+00,-4.200000000000000261e-02
2.924045558516282561e+00,1.000000000000000021e-02
2.920464448055771545e+00,1.199999999999999956e-01
2.916960715125852754e+00,-8.999999999999999667e-02
2.913396926836144818e+00,-9.199999999999999845e-02
2.909910121324478460e+00,-4.599999999999999922e-02
2.906431651978248709e+00,7.199999999999999456e-02
2.902893529356681324e+00,-1.200000000000000025e-02
2.899431804896298370e+00,8.599999999999999312e-02
2.895910693850860529e+00,-7.599999999999999811e-02
2.892465593655237033e+00,7.599999999999999811e-02
2.888961371790689903e+00,4.000000000000000083e-03
2.885532776394480248e+00,8.200000000000000344e-02
2.882112309408702000e+00,1.539999999999999980e-01
2.878633113566719359e+00,4.399999999999999745e-02
2.875228974888121236e+00,7.000000000000000666e-02
2.871832877854463284e+00,-5.600000000000000117e-02
2.868378440897524584e+00,-7.799999999999999989e-02
2.864998498186271281e+00,-5.399999999999999939e-02
2.861560473542104077e+00,-8.599999999999999312e-02
2.858196570164115879e+00,1.700000000000000122e-01
2.854840566363531451e+00,1.000000000000000021e-02
2.851426863200496875e+00,-1.940000000000000058e-01
2.848086728834581471e+00,1.340000000000000080e-01
2.844754410516414644e+00,1.199999999999999956e-01
2.841364771659677491e+00,1.739999999999999880e-01
2.838048155268698913e+00,1.199999999999999956e-01
2.834739272569325230e+00,-1.200000000000000025e-02
2.831373444457129906e+00,-8.200000000000000344e-02
2.828080098526661423e+00,-5.800000000000000294e-02
2.824794405084629645e+00,6.000000000000000125e-03
2.821516337489760495e+00,-3.599999999999999728e-02
2.818181818181818343e+00,1.400000000000000029e-02
2.814919071076706469e+00,8.999999999999999667e-02
2.811663870119268882e+00,2.199999999999999872e-02
2.808352584137337349e+00,1.039999999999999952e-01
2.805112543829883620e+00,-7.199999999999999456e-02
2.801879971077367859e+00,-4.200000000000000261e-02
2.798654840092987595e+00,4.599999999999999922e-02
2.795374106720169838e+00,2.599999999999999881e-02
2.792163927043458393e+00,-8.400000000000000522e-02
2.788961111985785113e+00,8.200000000000000344e-02
2.785765636232925946e+00,8.000000000000000167e-02
2.782515034557041744e+00,-9.800000000000000377e-02
2.779334304606074113e+00,4.000000000000000083e-02
2.776160838221465976e+00,-6.800000000000000488e-02
2.772994610550797212e+00,-1.799999999999999864e-02
2.769773727355982817e+00,1.819999999999999951e-01
2.766622043730477376e+00,4.799999999999999822e-01
2.763477524459004631e+00,6.600000000000000311e-01
2.760340145140465662e+00,3.780000000000000027e-01
2.757209881484445901e+00,1.199999999999999956e-01
2.754025541365908047e+00,1.140000000000000041e-01
2.750909574940101354e+00,3.799999999999999906e-02
2.747800651494670898e+00,2.000000000000000111e-01
2.744698747177829912e+00,6.600000000000000311e-02
2.741603838245373570e+00,-1.400000000000000029e-02
2.738515901060070590e+00,-7.199999999999999456e-02
2.735374569840289372e+00,-1.499999999999999944e-01
2.732300641209263414e+00,1.179999999999999938e-01
2.729233613593344376e+00,3.400000000000000244e-02
2.726173463779267614e+00,-5.800000000000000294e-02
2.723120168657765294e+00,-6.600000000000000311e-02
2.720073705222980198e+00,-2.379999999999999893e-01
2.716974517408357048e+00,-8.599999999999999312e-02
2.713941781571460155e+00,1.200000000000000025e-02
2.710915808574364316e+00,-1.700000000000000122e-01
2.707896575821103990e+00,-8.400000000000000522e-02
2.704884060816264313e+00,-9.199999999999999845e-02
2.701878241164422434e+00,1.600000000000000033e-02
2.698879094569594184e+00,1.499999999999999944e-01
2.695886598834681180e+00,1.059999999999999970e-01
2.692900731860924601e+00,3.400000000000000244e-02
2.689921471647359841e+00,-1.019999999999999934e-01
2.686890574214517713e+00,-1.320000000000000062e-01
2.683924590376831620e+00,1.140000000000000041e-01
2.680965147453083119e+00,1.859999999999999987e-01
2.678012223829989491e+00,1.360000000000000098e-01
2.675065797989385707e+00,2.400000000000000050e-02
2.672125848507703960e+00,1.360000000000000098e-01
2.669192354055450522e+00,1.799999999999999933e-01
2.666265293396692826e+00,1.239999999999999991e-01
2.663344645388547871e+00,2.540000000000000036e-01
2.660430388980669303e+00,2.159999999999999976e-01
2.657522503214744702e+00,2.819999999999999729e-01
2.654620967223994210e+00,3.420000000000000262e-01
2.651725760232667373e+00,4.119999999999999774e-01
2.648836861555550648e+00,5.719999999999999529e-01
2.645954250597473578e+00,6.219999999999999973e-01
2.643077906852818959e+00,4.339999999999999969e-01
2.640207809905037450e+00,4.199999999999999845e-01
2.637343939426164852e+00,4.779999999999999805e-01
2.634486275176340708e+00,3.800000000000000044e-01
2.631634797003331805e+00,3.739999999999999991e-01
2.628789484842060542e+00,3.380000000000000226e-01
2.625950318714131537e+00,3.760000000000000009e-01
2.623117278727364887e+00,3.519999999999999796e-01
2.620290345075333427e+00,3.519999999999999796e-01
2.617469498036897768e+00,3.180000000000000049e-01
2.614654717975751108e+00,3.519999999999999796e-01
2.611845985339961373e+00,2.540000000000000036e-01
2.609043280661518693e+00,1.199999999999999956e-01
2.606246584555887313e+00,5.199999999999999761e-02
2.603455877721556178e+00,3.079999999999999960e-01
2.600671140939597059e+00,1.880000000000000004e-01
2.597892355073222692e+00,1.320000000000000062e-01
2.595173813859065426e+00,1.920000000000000040e-01
2.592406756982772897e+00,2.999999999999999889e-01
2.589645594469853762e+00,2.439999999999999947e-01
2.586890307506154230e+00,1.219999999999999973e-01
