Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
2.132086177547757089e+00,2.819999999999999590e-02,8.655896945784922114e-04
2.130254771598893537e+00,2.520000000000000365e-02,8.591775433908099184e-04
2.128426509208877437e+00,1.880000000000000074e-02,8.528893512471370742e-04
2.126601382290898457e+00,1.519999999999999650e-02,8.467144920378424748e-04
2.124779382785859649e+00,7.599999999999999985e-03,8.406441386875467816e-04
2.122960502662260662e+00,-1.399999999999998685e-03,8.346709375999978881e-04
2.121181018851140632e+00,-1.999999999999997385e-04,8.289055273202085555e-04
2.119368291515689950e+00,-2.200000000000002301e-03,8.231074984921475223e-04
2.117558659790293341e+00,-8.399999999999997746e-03,8.173910297408578827e-04
2.115752115752115525e+00,-7.399999999999997725e-03,8.117524041135131636e-04
2.113948651505336063e+00,-3.999999999999990434e-04,8.061884407909075722e-04
2.112184236973444040e+00,-2.600000000000002483e-03,8.008055478085065928e-04
2.110386847524550191e+00,-4.200000000000001475e-03,7.953816636998864518e-04
2.108592514496573145e+00,-5.999999999999987548e-04,7.900252510885675530e-04
2.106801230100072697e+00,5.000000000000007910e-03,7.847344442565172464e-04
2.105048721692187819e+00,7.200000000000000670e-03,7.796114925452390107e-04
2.103263450709003557e+00,5.599999999999998208e-03,7.744458070293228340e-04
2.101481205301156230e+00,6.999999999999999278e-03,7.693411875641476905e-04
2.099701977783798412e+00,6.599999999999999097e-03,7.642963577099051286e-04
2.097961255392944757e+00,1.460000000000000360e-02,7.594092879908247162e-04
2.096187980728594358e+00,1.840000000000000316e-02,7.544794114238926328e-04
2.094417701207668348e+00,2.400000000000000050e-02,7.496059951583662791e-04
2.092685725858169921e+00,3.719999999999999696e-02,7.448838625486399381e-04
2.090921354377444974e+00,5.500000000000000028e-02,7.401193355166373880e-04
2.089159955521110668e+00,6.019999999999999657e-02,7.354084202265352135e-04
2.087401521783045055e+00,6.159999999999999504e-02,7.307502350367362301e-04
2.085681126267808327e+00,7.639999999999999569e-02,7.262355510537801774e-04
2.083928541418079927e+00,9.199999999999998457e-02,7.216792832223096728e-04
2.082178899467701072e+00,8.219999999999999529e-02,7.171732815002370602e-04
2.080467098419516159e+00,7.399999999999999634e-02,7.128054151340734420e-04
2.078723261583852899e+00,8.339999999999998803e-02,7.083966548897265665e-04
2.076982345650062012e+00,7.240000000000000602e-02,7.040358896791625801e-04
2.075279074827199643e+00,6.640000000000000069e-02,6.998082042121919755e-04
2.073543920670223084e+00,4.959999999999999132e-02,6.955403408875426114e-04
2.071811665636330346e+00,3.399999999999999550e-02,6.913183535348202445e-04
2.070116861435726374e+00,2.679999999999999397e-02,6.872246579805088964e-04
2.068390325271059371e+00,1.079999999999999884e-02,6.830915078536719132e-04
2.066666666666666874e+00,3.200000000000003189e-03,6.790022429894248613e-04
2.064980266116005048e+00,1.499999999999999771e-02,6.750367221103246128e-04
2.063262283898234628e+00,7.599999999999998250e-03,6.710324678487044475e-04
2.061581432466582431e+00,-6.399999999999998572e-03,6.671490587719974873e-04
2.059869098641150753e+00,-3.400000000000001112e-03,6.632273919104282210e-04
2.058159606957907339e+00,-3.599999999999998600e-03,6.593465432383012383e-04
2.056487055740749970e+00,-1.000000000000000194e-02,6.555823500670775791e-04
2.054783170662998870e+00,-1.820000000000000090e-02,6.517806075447467404e-04
2.053116100403999944e+00,-2.539999999999999897e-02,6.480928459397149394e-04
2.051417794394997163e+00,-2.059999999999999332e-02,6.443680001221952034e-04
2.049722295688971130e+00,-3.899999999999999994e-02,6.406811762359275854e-04
2.048063423899578517e+00,-4.219999999999999446e-02,6.371044631520332091e-04
2.046373463157026062e+00,-5.000000000000000278e-02,6.334913568247460981e-04
2.044720005276696728e+00,-4.719999999999999196e-02,6.299858882643135640e-04
2.043035555409101089e+00,-3.959999999999999631e-02,6.264444792614360736e-04
2.041387484977692957e+00,-3.479999999999999066e-02,6.230083099777951501e-04
2.039708519072919835e+00,-2.979999999999999663e-02,6.195366478808347682e-04
2.038065809802439343e+00,-2.239999999999999977e-02,6.161678995812482898e-04
2.036392301123300275e+00,-1.540000000000000223e-02,6.127641008408609606e-04
2.034721538512028083e+00,-2.159999999999999420e-02,6.093938810991046586e-04
2.033086848879342767e+00,-1.540000000000000223e-02,6.061232045375641560e-04
2.031421503579561527e+00,-2.599999999999995978e-03,6.028181332876099809e-04
2.029792110001637173e+00,3.199999999999997551e-03,5.996104483196302128e-04
2.028132155708210593e+00,5.600000000000001678e-03,5.963687976333559640e-04
2.026508032489499733e+00,3.999999999999999216e-03,5.932224394728238207e-04
2.024853443067326619e+00,-3.800000000000001293e-03,5.900425391593723534e-04
2.023234564678240588e+00,1.000000000000001322e-03,5.869558984520031235e-04
2.021585314160879054e+00,7.200000000000000670e-03,5.838361337379998533e-04
2.019971655236450836e+00,1.540000000000000223e-02,5.808076543428548812e-04
2.018360570349631899e+00,3.320000000000000034e-02,5.778074019480670129e-04
2.016719253163321568e+00,4.739999999999999769e-02,5.747746405384949759e-04
2.015113350125944613e+00,4.740000000000000463e-02,5.718303177760795985e-04
2.013477307785986881e+00,5.340000000000000302e-02,5.688538906180192443e-04
2.011876561638056948e+00,3.839999999999998970e-02,5.659640651078837832e-04
2.010245768756889984e+00,3.979999999999999510e-02,5.630425344155102520e-04
2.008650154698459200e+00,4.700000000000000011e-02,5.602058200203707599e-04
2.007024586051179060e+00,4.399999999999998357e-02,5.573377942690596826e-04
2.005434079441065887e+00,2.479999999999999219e-02,5.545528493015025378e-04
2.003813709964124889e+00,1.720000000000000348e-02,5.517369814401697388e-04
2.002228286318644912e+00,1.039999999999999779e-02,5.490025069506942459e-04
2.000645369474023827e+00,1.180000000000000493e-02,5.462925449445458484e-04
1.999032726100274271e+00,-4.199999999999998873e-03,5.435522308364329654e-04
1.997454855909405858e+00,8.000000000000007105e-03,5.408908736140073410e-04
1.995847349868821397e+00,2.079999999999999558e-02,5.381995395030253178e-04
1.994274502235517499e+00,2.220000000000000098e-02,5.355855877718373754e-04
1.992704131647034194e+00,1.899999999999999606e-02,5.329946672130780405e-04
1.991104259999678883e+00,7.799999999999991836e-03,5.303743209190381032e-04
1.989538876231428333e+00,2.680000000000000437e-02,5.278290821598021322e-04
1.987975951903807603e+00,3.080000000000000446e-02,5.253060412490100821e-04
1.986383660392470940e+00,2.540000000000000244e-02,5.227541141725987328e-04
1.984825687485994195e+00,2.580000000000000002e-02,5.202751102024563744e-04
1.983238436440406760e+00,1.919999999999999485e-02,5.177675746056948714e-04
1.981685391462771451e+00,1.019999999999999726e-02,5.153315491459592316e-04
1.980134776915460915e+00,3.599999999999999034e-03,5.129164142253743583e-04
1.978555016594332416e+00,1.600000000000000510e-03,5.104732682666451209e-04
1.977009295132411637e+00,5.800000000000000468e-03,5.080995890810027565e-04
1.975465986936434382e+00,2.800000000000000405e-02,5.057460638007604163e-04
1.973893664438076900e+00,3.720000000000000390e-02,5.033650369255092839e-04
1.972355214811751356e+00,4.340000000000000108e-02,5.010515125116485422e-04
1.970819161448234436e+00,5.500000000000000028e-02,4.987574380656262631e-04
1.969285498753315267e+00,4.839999999999999164e-02,4.964825874305766424e-04
1.967722995382198636e+00,6.039999999999998842e-02,4.941808963330122494e-04
1.966194145815495009e+00,4.579999999999999349e-02,4.919442091490865230e-04
1.964667670125960663e+00,3.899999999999998607e-02,4.897260826796755043e-04
1.963112483178975687e+00,3.359999999999998405e-02,4.874815999261289607e-04
1.961590786851014068e+00,1.399999999999998294e-02,4.853003266297994662e-04
1.960071447765676655e+00,-1.580000000000000848e-02,4.831369797580886824e-04
1.958554460449835721e+00,-2.760000000000000647e-02,4.809913553974827678e-04
1.957008932798838474e+00,-2.599999999999999534e-02,4.788200029508419631e-04
1.955496680386683561e+00,-3.859999999999999543e-02,4.767095750788064804e-04
1.953986763315474162e+00,-3.419999999999998735e-02,4.746162714594556330e-04
1.952479176179753972e+00,-3.099999999999998937e-02,4.725398996936520002e-04
1.950943218112304978e+00,-2.919999999999999679e-02,4.704384098760475965e-04
1.949440321972078838e+00,-1.019999999999999553e-02,4.683956714695576128e-04
1.947939739541605597e+00,-6.200000000000002384e-03,4.663693002418565570e-04
1.946441465482058319e+00,7.999999999999983036e-04,4.643591145305260310e-04
1.944914988393249500e+00,3.100000000000000325e-02,4.623244031147956813e-04
1.943421361962228699e+00,3.219999999999999252e-02,4.603463748696701770e-04
1.941930027876092479e+00,2.640000000000000333e-02,4.583839987946579072e-04
1.940440980861618536e+00,2.199999999999999525e-02,4.564371032472508850e-04
1.938954215661746305e+00,2.500000000000000486e-02,4.545055189724507474e-04
1.937439455017030854e+00,2.639999999999999986e-02,4.525501245740551955e-04
1.935957284039281134e+00,2.959999999999999437e-02,4.506489684414776722e-04
1.934477379095163707e+00,7.799999999999991836e-03,4.487626264551192352e-04
1.932999734991971863e+00,3.799999999999996957e-03,4.468909385620828964e-04
1.931524346552851990e+00,2.300000000000000308e-02,4.450337469034879034e-04
1.930051208616744729e+00,4.999999999999998369e-03,4.431908957781617066e-04
1.928550321165839687e+00,-1.599999999999999643e-03,4.413250585834215954e-04
1.927081714481086561e+00,-2.220000000000000445e-02,4.395107147496593591e-04
1.925615342806118457e+00,-1.079999999999999884e-02,4.377102539105839191e-04
1.924151201042765713e+00,-1.739999999999999880e-02,4.359235286874238165e-04
1.922689284108352936e+00,-1.459999999999999493e-02,4.341503936871275032e-04
1.921229586935638833e+00,-6.200000000000000649e-03,4.323907054700528167e-04
1.919772104472759366e+00,5.999999999999987548e-04,4.306443225182760210e-04
1.918316831683168466e+00,5.599999999999999943e-03,4.289111052044973765e-04
1.916834132014221703e+00,3.400000000000002846e-03,4.271559445486497702e-04
1.915383308361266135e+00,2.360000000000000986e-02,4.254489087374686666e-04
1.913934679261591665e+00,2.339999999999999372e-02,4.237546280050320194e-04
1.912488239739654761e+00,4.560000000000000164e-02,4.220729700230576534e-04
1.911043984834941201e+00,5.540000000000000480e-02,4.204038042064277628e-04
1.909601909601909453e+00,4.499999999999999833e-02,4.187470016854520378e-04
1.908162009109934720e+00,2.319999999999999493e-02,4.171024352786475769e-04
1.906724278443251874e+00,1.159999999999999920e-02,4.154699794660216515e-04
1.905288712700900167e+00,1.720000000000000348e-02,4.138495103628519025e-04
1.903855306996668384e+00,1.199999999999999852e-02,4.122409056939492782e-04
1.902424056459036672e+00,1.060000000000000178e-02,4.106440447683922749e-04
1.900994956231124355e+00,3.200000000000007092e-03,4.090588084547303114e-04
1.899568001470633316e+00,6.400000000000002041e-03,4.074850791566361806e-04
1.898143187349794259e+00,-9.999999999999978524e-04,4.059227407890063843e-04
1.896720509055310755e+00,-1.599999999999999339e-02,4.043716787544938485e-04
1.895299961788307286e+00,-1.739999999999999880e-02,4.028317799204707414e-04
1.893852615502100045e+00,3.200000000000002755e-03,4.012718459268796792e-04
1.892436359196630224e+00,1.799999999999997132e-03,3.997541619943843186e-04
1.891022219511079294e+00,-9.800000000000004888e-03,3.982473082211322214e-04
1.889610191704001574e+00,-1.260000000000000356e-02,3.967511771390657685e-04
1.888200271048103396e+00,-1.799999999999999864e-02,3.952656626353145703e-04
1.886792452830188482e+00,-3.239999999999999825e-02,3.937906599315398981e-04
1.885386732351107542e+00,-3.980000000000000204e-02,3.923260655636521882e-04
1.884011729492380605e+00,-4.839999999999999858e-02,3.909013543618225766e-04
1.882610147875990680e+00,-5.739999999999999269e-02,3.894570641605385442e-04
1.881210650079648161e+00,-5.059999999999999221e-02,3.880228816119094719e-04
1.879813231459584122e+00,-7.579999999999999238e-02,3.865987082880409983e-04
1.878417887385817941e+00,-6.159999999999999504e-02,3.851844469795044114e-04
1.877024613242105788e+00,-4.079999999999999599e-02,3.837800016771025368e-04
1.875633404425889772e+00,-4.059999999999999720e-02,3.823852775539551938e-04
1.874244256348246651e+00,-5.899999999999999689e-02,3.810001809478967398e-04
1.872857164433838317e+00,-6.400000000000000133e-02,3.796246193441823406e-04
1.871472124120860725e+00,-5.479999999999998761e-02,3.782585013584927763e-04
1.870089130860994819e+00,-3.599999999999999034e-02,3.769017367202349630e-04
1.868708180119356355e+00,-4.299999999999999656e-02,3.755542362561309268e-04
1.867329267374444823e+00,-6.079999999999999988e-02,3.742159118740882905e-04
1.865952388118096827e+00,-5.779999999999999721e-02,3.728866765473518941e-04
1.864577537855435230e+00,-6.759999999999999343e-02,3.715664442989235388e-04
1.863232708749680722e+00,-7.279999999999998972e-02,3.702818031097879561e-04
1.861861861861861867e+00,-6.400000000000000133e-02,3.689791437518899139e-04
1.860493030653123103e+00,-5.140000000000000124e-02,3.676852373703010145e-04
1.859126210680979829e+00,-4.559999999999999470e-02,3.664000020164590640e-04
1.857761397515993229e+00,-4.859999999999999737e-02,3.651233567178525973e-04
1.856398586741720980e+00,-6.719999999999998197e-02,3.638552214639595894e-04
1.855037773954671065e+00,-6.459999999999999076e-02,3.625955171924263171e-04
1.853678954764253817e+00,-4.819999999999999285e-02,3.613441657754764506e-04
1.852349795345224370e+00,-3.540000000000000785e-02,3.601263766825506035e-04
1.850994909763998164e+00,-2.960000000000000131e-02,3.588913336862366993e-04
1.849642004773269788e+00,-3.079999999999999752e-02,3.576644161661127978e-04
1.848291076033328872e+00,-2.679999999999999397e-02,3.564455495834212458e-04
1.846942119217134914e+00,-2.299999999999999614e-02,3.552346602696188267e-04
1.845595130010269758e+00,-2.820000000000000631e-02,3.540316754140851062e-04
1.844277534022458420e+00,-3.119999999999999857e-02,3.528608360948181418e-04
1.842934427204089953e+00,-2.419999999999999582e-02,3.516732874058344210e-04
1.841593275214233660e+00,7.327471962526033512e-18,3.504934311976516475e-04
1.840254073788252009e+00,1.500000000000000291e-02,3.493211979560184783e-04
1.838916818673903775e+00,4.160000000000001197e-02,3.481565189663588921e-04
1.837608737533158454e+00,5.800000000000000294e-02,3.470228680915733960e-04
1.836275322829048706e+00,6.439999999999999891e-02,3.458729438597042596e-04
1.834943841839679290e+00,6.219999999999999141e-02,3.447303737708612816e-04
1.833614290361695209e+00,5.639999999999999875e-02,3.435950921843319785e-04
1.832286664203915727e+00,8.099999999999998868e-02,3.424670342054188243e-04
1.830987995215805464e+00,8.979999999999997706e-02,3.413689400103291126e-04
1.829664168093017684e+00,9.319999999999997731e-02,3.402549933081676099e-04
1.828342253874168710e+00,7.479999999999999150e-02,3.391480811766982295e-04
1.827022248416089401e+00,5.599999999999998729e-02,3.380481415900067274e-04
1.825731028593303717e+00,2.559999999999999429e-02,3.369773512379336177e-04
1.824414789530213410e+00,6.399999999999993368e-03,3.358910342337862701e-04
1.823100446953658027e+00,4.399999999999997663e-03,3.348115090551996489e-04
1.821814762576398739e+00,9.199999999999999845e-03,3.337605432112685042e-04
1.820504162201048270e+00,2.159999999999999767e-02,3.326942887955119423e-04
1.819195446143012207e+00,9.599999999999997424e-03,3.316346514242318072e-04
1.817888610341440447e+00,-2.200000000000001434e-03,3.305815737275802401e-04
1.816610263847990625e+00,-7.999999999999971110e-04,3.295562930067723285e-04
1.815307138256133879e+00,1.100000000000000283e-02,3.285160340649802171e-04
1.814005880890033007e+00,5.399999999999993347e-03,3.274821675830351560e-04
1.812732987354725545e+00,1.519999999999999823e-02,3.264755456510443749e-04
1.811435416484062477e+00,2.139999999999999541e-02,3.254541723051646886e-04
1.810139701910865373e+00,3.519999999999999518e-02,3.244390296102373731e-04
1.808872226517483250e+00,2.199999999999999525e-02,3.234505941592671712e-04
1.807580174927113648e+00,1.299999999999999940e-02,3.224476294724197838e-04
1.806289967807251262e+00,1.219999999999999904e-02,3.214507388228927650e-04
1.805027876035343537e+00,2.840000000000000163e-02,3.204800327100233237e-04
1.803741308585226744e+00,2.539999999999999897e-02,3.194950150240355533e-04
1.802456573878915558e+00,8.399999999999992542e-03,3.185159197559451886e-04
1.801199831500660986e+00,2.579999999999999655e-02,3.175625004162470344e-04
1.799918713348429566e+00,2.879999999999999921e-02,3.165949827616844348e-04
1.798665506237307810e+00,2.939999999999999905e-02,3.156528106837189185e-04
1.797387989389612972e+00,1.119999999999999989e-02,3.146966795939687162e-04
1.796112285987427226e+00,1.820000000000000437e-02,3.137462291267385794e-04
1.794864371942216819e+00,1.839999999999999969e-02,3.128206380412307469e-04
1.793592247052867572e+00,1.940000000000000058e-02,3.118812941088659144e-04
1.792347831114579959e+00,-1.360000000000000618e-02,3.109664936783451965e-04
1.791079269701871812e+00,-1.419999999999999908e-02,3.100380750872363980e-04
1.789812502706369823e+00,-9.000000000000002789e-03,3.091151077966352765e-04
1.788573324294306932e+00,-2.440000000000000502e-02,3.082162189872609333e-04
1.787310098302055561e+00,-4.000000000000000083e-02,3.073039113740387725e-04
1.786074381355688079e+00,-4.359999999999999987e-02,3.064153800385709114e-04
1.784814681540122239e+00,-4.539999999999999591e-02,3.055135601538609452e-04
1.783582411576025262e+00,-5.859999999999999931e-02,3.046352195923830003e-04
1.782326223193238635e+00,-6.479999999999999649e-02,3.037437190170904234e-04
1.781097385808675604e+00,-7.820000000000000562e-02,3.028754059442022198e-04
1.779844694196844879e+00,-3.959999999999998938e-02,3.019940597014145840e-04
1.778619275069208472e+00,-2.859999999999999001e-02,3.011356141616882039e-04
1.777370065648023578e+00,-1.679999999999999549e-02,3.002642606316295159e-04
1.776122609754350767e+00,4.800000000000007386e-03,2.993978945668233612e-04
1.774902308804374274e+00,2.139999999999999888e-02,2.985540067549515529e-04
1.773658313308158707e+00,3.400000000000000244e-02,2.976973962881400860e-04
1.772441395082904547e+00,2.999999999999999889e-02,2.968629893810769619e-04
1.771200845605565011e+00,4.659999999999999559e-02,2.960159809452363395e-04
1.769987296058923354e+00,5.439999999999999697e-02,2.951909060268249332e-04
1.768775408316097364e+00,7.019999999999998463e-02,2.943703948406635441e-04
1.767539983464948561e+00,4.839999999999999164e-02,2.935374602652213540e-04
1.766331443548616820e+00,2.499999999999999445e-02,2.927260639924900609e-04
1.765099429189620039e+00,1.519999999999999997e-02,2.919023615788716866e-04
1.763894223246418758e+00,2.599999999999999447e-03,2.910999386001160991e-04
1.762665605276624747e+00,-2.999999999999998328e-03,2.902853252174899179e-04
1.761463719529518634e+00,-1.339999999999999872e-02,2.894917367156281830e-04
1.760238483923628250e+00,-1.360000000000000445e-02,2.886860720594431771e-04
1.759039904671386045e+00,-2.840000000000000163e-02,2.879011819526992389e-04
1.757818037481216900e+00,-2.339999999999999372e-02,2.871043284771867968e-04
1.756622751097889346e+00,-2.139999999999999888e-02,2.863280033539003554e-04
1.755429089158809797e+00,-1.779999999999999291e-02,2.855558680336835599e-04
1.754212231386252041e+00,-1.520000000000000344e-02,2.847719352617181839e-04
1.753021842086661453e+00,6.000000000000049348e-04,2.840081703369478705e-04
1.751808318264014286e+00,-4.000000000000003553e-03,2.832327171931562238e-04
1.750621188163541841e+00,-1.039999999999999779e-02,2.824771956412361210e-04
1.749435665914221394e+00,6.600000000000009505e-03,2.817257070614496766e-04
1.748227100339776463e+00,2.700000000000000316e-02,2.809626909723362035e-04
1.747044817335193123e+00,4.700000000000000011e-02,2.802192604485996530e-04
1.745864132347764830e+00,4.059999999999999720e-02,2.794797725175940145e-04
1.744660494695669195e+00,2.379999999999999130e-02,2.787289147634816567e-04
1.743483029161159603e+00,3.419999999999999429e-02,2.779973048699715954e-04
1.742282671312753717e+00,5.279999999999999971e-02,2.772544289870372981e-04
1.741108412081045609e+00,4.399999999999999745e-02,2.765305795713618605e-04
1.739935734631737008e+00,5.019999999999999463e-02,2.758105276014896547e-04
1.738740254641314875e+00,5.859999999999999237e-02,2.750793624374123984e-04
1.737570763970629484e+00,3.459999999999999187e-02,2.743668993657023087e-04
1.736402845460146782e+00,2.539999999999999897e-02,2.736581500400463878e-04
1.735212213655000557e+00,8.399999999999994277e-03,2.729384374747499155e-04
1.734047462557160468e+00,2.399999999999998489e-03,2.722371102939001954e-04
1.732884274075212616e+00,9.400000000000000369e-03,2.715394155066065012e-04
1.731722645066685384e+00,-4.600000000000002524e-03,2.708453266858053331e-04
1.730538420744131667e+00,-1.639999999999999791e-02,2.701404699252693640e-04
1.729379933614125120e+00,-2.319999999999999840e-02,2.694535885005668106e-04
1.728222996515679455e+00,-3.000000000000000236e-02,2.687702346913255539e-04
1.727043552138609162e+00,-3.319999999999999341e-02,2.680762565253700237e-04
1.725889737915292210e+00,-3.360000000000000486e-02,2.673999539837422414e-04
1.724737464357743777e+00,-4.599999999999999922e-02,2.667271028733108587e-04
1.723586728382191513e+00,-3.760000000000000148e-02,2.660576784393411010e-04
1.722413601511279202e+00,-2.519999999999999671e-02,2.653778166926366042e-04
1.721265963353692419e+00,-1.419999999999999214e-02,2.647152423675142442e-04
1.720119853512373842e+00,-9.399999999999998634e-03,2.640560213068082946e-04
1.718975268936453249e+00,-6.199999999999998047e-03,2.634001296530376606e-04
1.717808408949227594e+00,2.399999999999999790e-03,2.627339832106741929e-04
1.716666897401464498e+00,1.999999999999998741e-03,2.620847477983749736e-04
1.715526901952103778e+00,-2.200000000000001000e-03,2.614387710315291095e-04
1.714388419582740131e+00,1.820000000000000437e-02,2.607960299106853530e-04
1.713251447282976736e+00,3.360000000000000486e-02,2.601565016439342311e-04
1.712092342528926059e+00,3.699999999999999817e-02,2.595069403665806705e-04
1.710958412672130668e+00,3.219999999999999252e-02,2.588738360121190830e-04
1.709825983839386554e+00,1.499999999999999598e-02,2.582438768986673001e-04
1.708695053052225354e+00,1.259999999999999835e-02,2.576170410461619360e-04
1.707565617340053521e+00,1.259999999999999835e-02,2.569933066709619105e-04
1.706414190760592975e+00,-2.109423746787797374e-18,2.563597544788443123e-04
1.705287767310733837e+00,1.399999999999999552e-03,2.557422219747935185e-04
1.704162830009757768e+00,1.039999999999999779e-02,2.551277263146907491e-04
1.703039375918473874e+00,-9.800000000000001418e-03,2.545162464834519085e-04
1.701917402105436405e+00,-2.120000000000000356e-02,2.539077616519911989e-04
1.700796905646919877e+00,-3.219999999999999946e-02,2.533022511752231528e-04
1.699654586326004857e+00,-4.200000000000000261e-02,2.526871725930399321e-04
1.698537066462111778e+00,-3.859999999999999543e-02,2.520876105190078672e-04
1.697421015167278169e+00,-3.679999999999999938e-02,2.514909615318421500e-04
1.696306429548563699e+00,-2.899999999999999453e-02,2.508972057066313419e-04
1.695193306720621074e+00,-1.219999999999999210e-02,2.503063232928065323e-04
1.694081643805672277e+00,-2.999999999999996593e-03,2.497182947122909857e-04
1.692971437933482370e+00,-1.019999999999999726e-02,2.491331005576704954e-04
1.691862686241336178e+00,-1.079999999999999884e-02,2.485507215903886755e-04
1.690755385874011418e+00,-1.299999999999999767e-02,2.479711387389621469e-04
1.689649533983757612e+00,-1.080000000000000057e-02,2.473943330972214194e-04
1.688522134618788861e+00,-1.940000000000000405e-02,2.468083558057137215e-04
1.687419201197523311e+00,-2.780000000000000526e-02,2.462371054019439078e-04
1.686317707695864421e+00,-3.559999999999999970e-02,2.456685760818681829e-04
1.685217651295850994e+00,-4.700000000000000011e-02,2.451027495866708633e-04
1.684119029186869287e+00,-4.659999999999999559e-02,2.445396078143290304e-04
1.683021838565631034e+00,-3.559999999999999276e-02,2.439791328179790437e-04
1.681926076636147904e+00,-3.459999999999999881e-02,2.434213068043007818e-04
1.680831740609708191e+00,-3.180000000000000188e-02,2.428661121319232962e-04
1.679738827704853499e+00,-1.639999999999999097e-02,2.423135313098493835e-04
1.678647335147355424e+00,-1.880000000000001115e-02,2.417635469958996750e-04
1.677557260170190911e+00,-4.999999999999998369e-03,2.412161419951744238e-04
1.676468600013520049e+00,2.439999999999999808e-02,2.406712992585355684e-04
1.675381351924661866e+00,4.039999999999999841e-02,2.401290018811060608e-04
1.674295513158072346e+00,4.399999999999999051e-02,2.395892331007880337e-04
1.673211080975320009e+00,2.799999999999999364e-02,2.390519762967981241e-04
1.672128052645063701e+00,1.419999999999999908e-02,2.385172149882208768e-04
1.671046425443029504e+00,9.999999999999996739e-03,2.379849328325797121e-04
1.669966196651987200e+00,1.920000000000000179e-02,2.374551136244242640e-04
1.668887363561728732e+00,1.380000000000000150e-02,2.369277412939357441e-04
1.667809923469044664e+00,7.999999999999996697e-03,2.364027999055479719e-04
1.666733873677701983e+00,-8.600000000000006944e-03,2.358802736565855087e-04
1.665659211498421444e+00,-4.079999999999999599e-02,2.353601468759177287e-04
1.664585934248855814e+00,-5.079999999999999793e-02,2.348424040226290721e-04
1.663514039253565224e+00,-5.179999999999999882e-02,2.343270296847040979e-04
1.662443523843998516e+00,-4.899999999999999495e-02,2.338140085777304800e-04
1.661374385358468375e+00,-5.339999999999998914e-02,2.333033255436146609e-04
1.660306621142130235e+00,-6.500000000000000222e-02,2.327949655493142839e-04
1.659240228546960516e+00,-6.299999999999998657e-02,2.322889136855851540e-04
1.658197378978336634e+00,-5.259999999999998010e-02,2.317956268424841955e-04
1.657133693269899011e+00,-4.019999999999999962e-02,2.312940996774814364e-04
1.656071371333938780e+00,-1.660000000000000017e-02,2.307948369476033306e-04
1.655010410549356603e+00,2.199999999999998398e-03,2.302978242240934844e-04
1.653950808301765996e+00,7.199999999999999803e-03,2.298030471959702716e-04
1.652892561983470898e+00,3.999999999999998349e-03,2.293104916688583892e-04
1.651835668993446138e+00,1.799999999999992795e-03,2.288201435638355645e-04
1.650780126737313003e+00,1.079999999999999884e-02,2.283319889162902666e-04
1.649725932627321701e+00,2.959999999999999784e-02,2.278460138747959792e-04
1.648695004720054147e+00,1.919999999999999485e-02,2.273722620586093954e-04
1.647643471212745236e+00,1.359999999999999924e-02,2.268905604220787162e-04
1.646593278181311071e+00,2.420000000000000276e-02,2.264109977858644795e-04
1.645544423064163153e+00,3.040000000000000688e-02,2.259335607380034950e-04
1.644496903306234659e+00,4.620000000000000495e-02,2.254582359742932963e-04
1.643450716358961561e+00,5.739999999999999963e-02,2.249850102972404653e-04
1.642427613976529033e+00,7.520000000000000295e-02,2.245236648362122518e-04
1.641384057395494089e+00,7.919999999999999263e-02,2.240545551057479415e-04
1.640341826070851994e+00,6.539999999999998592e-02,2.235875057667310395e-04
1.639300917479707076e+00,6.819999999999999674e-02,2.231225040360951110e-04
1.638261329105562103e+00,7.220000000000000029e-02,2.226595372324202769e-04
1.637244675653907633e+00,6.459999999999999076e-02,2.222081752414082419e-04
1.636207692815200954e+00,5.159999999999998616e-02,2.217491989035325409e-04
1.635172022734165731e+00,4.399999999999999051e-02,2.212922203054412023e-04
1.634137662919571632e+00,3.119999999999999510e-02,2.208372271605655451e-04
1.633104610886486174e+00,1.199999999999999505e-02,2.203842072792016791e-04
1.632094345582815631e+00,-4.599999999999999922e-03,2.199425257017268223e-04
1.631063874565926497e+00,9.200000000000008518e-03,2.194933756751293180e-04
1.630034703964664988e+00,1.660000000000000017e-02,2.190461631619591799e-04
1.629006831318969839e+00,-7.400000000000006399e-03,2.186008763488661696e-04
1.628001628001628065e+00,-4.999999999999998369e-03,2.181667210053777413e-04
1.626976316997966299e+00,-2.439999999999999808e-02,2.177252110066223243e-04
1.625952296657618978e+00,-3.520000000000000212e-02,2.172855920579505758e-04
1.624929564545085192e+00,-3.199999999999999373e-02,2.168478527083132399e-04
1.623929385264150316e+00,-3.899999999999999994e-02,2.164210432644012917e-04
1.622909195612910027e+00,-2.839999999999999469e-02,2.159869905421751000e-04
1.621890286969942752e+00,-2.319999999999999493e-02,2.155547838281404315e-04
1.620893844524908145e+00,-2.959999999999999437e-02,2.151333594583158164e-04
1.619877464107956966e+00,-2.559999999999999082e-02,2.147047736538270062e-04
1.618862357533584762e+00,-2.199999999999994061e-03,2.142780010339350740e-04
1.617848522408506629e+00,-1.200000000000000025e-02,2.138530307491959281e-04
1.616857038543785707e+00,-8.881784197001252508e-19,2.134386500553227880e-04
1.615845712796455613e+00,9.599999999999997424e-03,2.130172152314729677e-04
1.614835651403865091e+00,7.000000000000001880e-03,2.125975509109670437e-04
