Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
2.135721667240785493e+00,7.159999999999999698e-02,2.196546286433209358e-03
2.133884013078644060e+00,5.779999999999999721e-02,2.179787530997801155e-03
2.132086177547757089e+00,6.420000000000000706e-02,2.163604431176046651e-03
2.130254771598893537e+00,6.900000000000000577e-02,2.147326485072876580e-03
2.128426509208877437e+00,8.100000000000000255e-02,2.131277524273345221e-03
2.126601382290898457e+00,7.059999999999999609e-02,2.115449723855364686e-03
2.124779382785859649e+00,4.900000000000000189e-02,2.099836133582722031e-03
2.122960502662260662e+00,4.939999999999999947e-02,2.084430529708271567e-03
2.121181018851140632e+00,3.860000000000000236e-02,2.069529408121493271e-03
2.119368291515689950e+00,2.139999999999999888e-02,2.054519524448746460e-03
2.117558659790293341e+00,2.419999999999999929e-02,2.039702286946071946e-03
2.115752115752115525e+00,3.760000000000000148e-02,2.025073346847738962e-03
2.113948651505336063e+00,3.960000000000000325e-02,2.010628653385053942e-03
2.112184236973444040e+00,3.739999999999999575e-02,1.996647947872724586e-03
2.110386847524550191e+00,2.739999999999999727e-02,1.982557062585753663e-03
2.108592514496573145e+00,2.580000000000000002e-02,1.968639706605636308e-03
2.106801230100072697e+00,4.259999999999999898e-02,1.954892634606894119e-03
2.105048721692187819e+00,4.539999999999999591e-02,1.941582718361835368e-03
2.103263450709003557e+00,2.860000000000000042e-02,1.928163758158307718e-03
2.101481205301156230e+00,3.219999999999999946e-02,1.914906165654152795e-03
2.099701977783798412e+00,3.360000000000000486e-02,1.901807155281048586e-03
2.097961255392944757e+00,3.339999999999999913e-02,1.889121379677692831e-03
2.096187980728594358e+00,3.400000000000000244e-02,1.876328473905184650e-03
2.094417701207668348e+00,3.660000000000000059e-02,1.863686331166721248e-03
2.092685725858169921e+00,1.779999999999999985e-02,1.851440907385006529e-03
2.090921354377444974e+00,1.540000000000000049e-02,1.839090006925310191e-03
2.089159955521110668e+00,1.600000000000002028e-03,1.826882646240429817e-03
2.087401521783045055e+00,-2.399999999999999790e-03,1.814816515088083643e-03
2.085681126267808327e+00,2.479999999999999913e-02,1.803126550899394193e-03
2.083928541418079927e+00,2.160000000000000114e-02,1.791333439847745670e-03
2.082178899467701072e+00,1.439999999999999961e-02,1.779674973103571433e-03
2.080467098419516159e+00,1.720000000000000001e-02,1.768378267671525924e-03
2.078723261583852899e+00,1.080000000000000057e-02,1.756980194978244271e-03
2.076982345650062012e+00,-1.600000000000002028e-03,1.745710587664894538e-03
2.075279074827199643e+00,1.880000000000000074e-02,1.734789091729622415e-03
2.073543920670223084e+00,4.120000000000000051e-02,1.723768013791139976e-03
2.071811665636330346e+00,5.460000000000000270e-02,1.712869587855481417e-03
2.070116861435726374e+00,5.020000000000000157e-02,1.702306320712378964e-03
2.068390325271059371e+00,4.979999999999999705e-02,1.691645250845302730e-03
2.066666666666666874e+00,4.499999999999999833e-02,1.681101353991006162e-03
2.064980266116005048e+00,5.500000000000000028e-02,1.670880312066917901e-03
2.063262283898234628e+00,5.520000000000000601e-02,1.660563233803284775e-03
2.061581432466582431e+00,5.960000000000000020e-02,1.650561173120732635e-03
2.059869098641150753e+00,6.199999999999999956e-02,1.640464240378074331e-03
2.058159606957907339e+00,5.579999999999999544e-02,1.630476035112872523e-03
2.056487055740749970e+00,4.100000000000000172e-02,1.620791531530127753e-03
2.054783170662998870e+00,4.279999999999999777e-02,1.611013891752150103e-03
2.053116100403999944e+00,5.079999999999999793e-02,1.601532738459213829e-03
2.051417794394997163e+00,2.719999999999999848e-02,1.591959590376649906e-03
2.049722295688971130e+00,2.780000000000000179e-02,1.582487482892449161e-03
2.048063423899578517e+00,1.580000000000000154e-02,1.573301434764864991e-03
2.046373463157026062e+00,8.000000000000000167e-03,1.564025090325188005e-03
2.044720005276696728e+00,2.599999999999999881e-03,1.555028150916800724e-03
2.043035555409101089e+00,-1.080000000000000057e-02,1.545942030173010377e-03
2.041387484977692957e+00,-2.719999999999999848e-02,1.537128868650472968e-03
2.039708519072919835e+00,-3.579999999999999849e-02,1.528227629523140922e-03
2.038065809802439343e+00,-4.599999999999999922e-02,1.519593104181212340e-03
2.036392301123300275e+00,-4.580000000000000043e-02,1.510871593409545679e-03
2.034721538512028083e+00,-2.939999999999999905e-02,1.502238953651521824e-03
2.033086848879342767e+00,-2.280000000000000082e-02,1.493863988726863191e-03
2.031421503579561527e+00,-2.460000000000000034e-02,1.485403659800979418e-03
2.029792110001637173e+00,-2.739999999999999727e-02,1.477195228953860151e-03
2.028132155708210593e+00,-2.980000000000000010e-02,1.468902496270505821e-03
2.026508032489499733e+00,-2.400000000000000050e-02,1.460856059634705337e-03
2.024853443067326619e+00,-2.139999999999999888e-02,1.452726371023628374e-03
2.023234564678240588e+00,-9.400000000000000369e-03,1.444837544572081687e-03
2.021585314160879054e+00,-1.140000000000000041e-02,1.436866503566377367e-03
2.019971655236450836e+00,-1.359999999999999924e-02,1.429131052690494914e-03
2.018360570349631899e+00,-1.280000000000000061e-02,1.421469992654718698e-03
2.016719253163321568e+00,-8.400000000000001216e-03,1.413728245531711879e-03
2.015113350125944613e+00,2.000000000000000042e-03,1.406214495996865356e-03
2.013477307785986881e+00,1.299999999999999940e-02,1.398621065347054005e-03
2.011876561638056948e+00,1.099999999999999936e-02,1.391250738475163957e-03
2.010245768756889984e+00,1.680000000000000243e-02,1.383801723753757054e-03
2.008650154698459200e+00,2.120000000000000009e-02,1.376571060997937648e-03
2.007024586051179060e+00,1.600000000000000033e-02,1.369262690924819307e-03
2.005434079441065887e+00,8.800000000000000530e-03,1.362168057867257616e-03
2.003813709964124889e+00,5.599999999999999943e-03,1.354996685283638017e-03
2.002228286318644912e+00,4.000000000000000083e-03,1.348034566713383160e-03
2.000645369474023827e+00,1.019999999999999900e-02,1.341136771035685753e-03
1.999032726100274271e+00,1.460000000000000013e-02,1.334163658894425971e-03
1.997454855909405858e+00,1.340000000000000045e-02,1.327393334809079829e-03
1.995847349868821397e+00,2.960000000000000131e-02,1.320548630336743469e-03
1.994274502235517499e+00,4.800000000000000100e-02,1.313902540042326435e-03
1.992704131647034194e+00,6.320000000000000617e-02,1.307316773402740278e-03
1.991104259999678883e+00,6.020000000000000351e-02,1.300658002199717297e-03
1.989538876231428333e+00,5.859999999999999931e-02,1.294191821179563892e-03
1.987975951903807603e+00,5.420000000000000512e-02,1.287783718188553576e-03
1.986383660392470940e+00,5.779999999999999721e-02,1.281303958401596495e-03
1.984825687485994195e+00,5.040000000000000036e-02,1.275011011497217397e-03
1.983238436440406760e+00,4.979999999999999705e-02,1.268647293806771364e-03
1.981685391462771451e+00,3.660000000000000059e-02,1.262466655881686918e-03
1.980134776915460915e+00,2.319999999999999840e-02,1.256340579366049814e-03
1.978555016594332416e+00,2.599999999999999881e-03,1.250145033591985129e-03
1.977009295132411637e+00,-1.419999999999999908e-02,1.244127174384862490e-03
1.975465986936434382e+00,-1.860000000000000195e-02,1.238161898558230419e-03
1.973893664438076900e+00,-1.359999999999999924e-02,1.232128427712812085e-03
1.972355214811751356e+00,-1.280000000000000061e-02,1.226267465053594878e-03
1.970819161448234436e+00,-1.700000000000000122e-02,1.220457197968119641e-03
1.969285498753315267e+00,-8.000000000000000167e-03,1.214697020466053807e-03
1.967722995382198636e+00,-1.980000000000000163e-02,1.208870302343763650e-03
1.966194145815495009e+00,-1.019999999999999900e-02,1.203209514573757959e-03
1.964667670125960663e+00,6.000000000000000125e-03,1.197597041077147007e-03
1.963112483178975687e+00,2.319999999999999840e-02,1.191919239020357161e-03
1.961590786851014068e+00,4.139999999999999930e-02,1.186402649402000086e-03
1.960071447765676655e+00,5.560000000000000359e-02,1.180932677955483625e-03
1.958554460449835721e+00,7.959999999999999021e-02,1.175508779854003228e-03
1.957008932798838474e+00,9.420000000000000595e-02,1.170021126279550440e-03
1.955496680386683561e+00,9.659999999999999143e-02,1.164688685592153022e-03
1.953986763315474162e+00,1.008000000000000007e-01,1.159400721054014774e-03
1.952479176179753972e+00,1.168000000000000010e-01,1.154156719414539591e-03
1.950943218112304978e+00,1.205999999999999989e-01,1.148850490352160657e-03
1.949440321972078838e+00,1.168000000000000010e-01,1.143693776225731141e-03
1.947939739541605597e+00,1.198000000000000037e-01,1.138579519812910838e-03
1.946441465482058319e+00,1.178000000000000019e-01,1.133507237251245737e-03
1.944914988393249500e+00,1.112000000000000072e-01,1.128374211348161541e-03
1.943421361962228699e+00,7.799999999999999989e-02,1.123385285181462178e-03
1.941930027876092479e+00,6.199999999999999956e-02,1.118436913353250666e-03
1.940440980861618536e+00,7.220000000000000029e-02,1.113528639376765855e-03
1.938954215661746305e+00,6.700000000000000400e-02,1.108660013280811591e-03
1.937439455017030854e+00,5.179999999999999882e-02,1.103732437000420506e-03
1.935957284039281134e+00,3.180000000000000188e-02,1.098942568909791560e-03
1.934477379095163707e+00,2.339999999999999719e-02,1.094191028034227717e-03
1.932999734991971863e+00,6.000000000000000125e-03,1.089477389487689216e-03
1.931524346552851990e+00,-1.999999999999997873e-03,1.084801234358478191e-03
1.930051208616744729e+00,2.200000000000000133e-03,1.080162149607834330e-03
1.928550321165839687e+00,2.560000000000000123e-02,1.075466179920967630e-03
1.927081714481086561e+00,2.960000000000000131e-02,1.070900755696822674e-03
1.925615342806118457e+00,1.599999999999994005e-03,1.066371188964038196e-03
1.924151201042765713e+00,-1.400000000000000029e-02,1.061877089312095396e-03
1.922689284108352936e+00,-9.400000000000000369e-03,1.057418071723804486e-03
1.921229586935638833e+00,3.599999999999999901e-03,1.052993756485341281e-03
1.919772104472759366e+00,9.800000000000001418e-03,1.048603769098045615e-03
1.918316831683168466e+00,1.380000000000000150e-02,1.044247740191930418e-03
1.916834132014221703e+00,1.839999999999999969e-02,1.039837439751687374e-03
1.915383308361266135e+00,2.260000000000000203e-02,1.035548914343764832e-03
1.913934679261591665e+00,2.339999999999999719e-02,1.031293262054947370e-03
1.912488239739654761e+00,2.380000000000000171e-02,1.027070133295144606e-03
1.911043984834941201e+00,4.200000000000000261e-02,1.022879183193328104e-03
1.909601909601909453e+00,5.059999999999999915e-02,1.018720071520596605e-03
1.908162009109934720e+00,5.179999999999999882e-02,1.014592462614707100e-03
1.906724278443251874e+00,4.920000000000000068e-02,1.010496025306038348e-03
1.905288712700900167e+00,2.699999999999999969e-02,1.006430432844962345e-03
1.903855306996668384e+00,2.060000000000000026e-02,1.002395362830588166e-03
1.902424056459036672e+00,1.660000000000000017e-02,9.983904971408404713e-04
1.900994956231124355e+00,7.000000000000000146e-03,9.944155218638700555e-04
1.899568001470633316e+00,-1.200000000000001846e-03,9.904701272307348675e-04
1.898143187349794259e+00,-2.399999999999999790e-03,9.865540075493486796e-04
1.896720509055310755e+00,-1.140000000000000041e-02,9.826668611396559890e-04
1.895299961788307286e+00,-1.260000000000000009e-02,9.788083902700194915e-04
1.893852615502100045e+00,-1.559999999999999928e-02,9.749004294888430431e-04
1.892436359196630224e+00,-1.280000000000000061e-02,9.710990022932027444e-04
1.891022219511079294e+00,1.099999999999999936e-02,9.673253747113966759e-04
1.889610191704001574e+00,1.239999999999999956e-02,9.635792642675266965e-04
1.888200271048103396e+00,2.199999999999999872e-02,9.598603921320659560e-04
1.886792452830188482e+00,3.420000000000000123e-02,9.561684830649748185e-04
1.885386732351107542e+00,4.100000000000000172e-02,9.525032653598657518e-04
1.884011729492380605e+00,6.300000000000000044e-02,9.489384695338876552e-04
1.882610147875990680e+00,7.159999999999999698e-02,9.453253020761294163e-04
1.881210650079648161e+00,7.459999999999999964e-02,9.417380368217433692e-04
1.879813231459584122e+00,6.179999999999999383e-02,9.381764155932916438e-04
1.878417887385817941e+00,5.099999999999999672e-02,9.346401834836434632e-04
1.877024613242105788e+00,4.159999999999999809e-02,9.311290888059028936e-04
1.875633404425889772e+00,5.460000000000000270e-02,9.276428830442387573e-04
1.874244256348246651e+00,4.860000000000000431e-02,9.241813208055885218e-04
1.872857164433838317e+00,3.540000000000000091e-02,9.207441597722293338e-04
1.871472124120860725e+00,8.800000000000000530e-03,9.173311606551842138e-04
1.870089130860994819e+00,-1.080000000000000057e-02,9.139420871484631951e-04
1.868708180119356355e+00,-2.380000000000000171e-02,9.105767058841053628e-04
1.867329267374444823e+00,-3.479999999999999760e-02,9.072347863880152880e-04
1.865952388118096827e+00,-2.179999999999999993e-02,9.039161010365845319e-04
1.864577537855435230e+00,-1.860000000000000195e-02,9.006204250140638530e-04
1.863232708749680722e+00,-4.799999999999999580e-03,8.974141035918124527e-04
1.861861861861861867e+00,-7.199999999999999803e-03,8.941633244067128750e-04
1.860493030653123103e+00,-3.399999999999999811e-03,8.909349009299637884e-04
1.859126210680979829e+00,6.199999999999999782e-03,8.877286191121358614e-04
1.857761397515993229e+00,3.660000000000000059e-02,8.845442675102288327e-04
1.856398586741720980e+00,4.839999999999999858e-02,8.813816372492890190e-04
1.855037773954671065e+00,4.560000000000000164e-02,8.782405219846955600e-04
1.853678954764253817e+00,5.020000000000000157e-02,8.751207178650901360e-04
1.852349795345224370e+00,3.820000000000000479e-02,8.720850524633991675e-04
1.850994909763998164e+00,4.340000000000000108e-02,8.690068440937582898e-04
1.849642004773269788e+00,3.739999999999999575e-02,8.659493539017478316e-04
1.848291076033328872e+00,2.439999999999999808e-02,8.629123876032534970e-04
1.846942119217134914e+00,1.760000000000000106e-02,8.598957532320582750e-04
1.845595130010269758e+00,1.960000000000000284e-02,8.568992611063914414e-04
1.844277534022458420e+00,8.400000000000001216e-03,8.539832712157334645e-04
1.842934427204089953e+00,-4.200000000000000608e-03,8.510261018852868353e-04
1.841593275214233660e+00,-1.600000000000002028e-03,8.480885228491896050e-04
1.840254073788252009e+00,1.619999999999999912e-02,8.451703531964239449e-04
1.838916818673903775e+00,4.539999999999999591e-02,8.422714141420629963e-04
1.837608737533158454e+00,5.600000000000000117e-02,8.394501128587727231e-04
1.836275322829048706e+00,5.220000000000000334e-02,8.365887234406258529e-04
1.834943841839679290e+00,5.220000000000000334e-02,8.337460442248708454e-04
1.833614290361695209e+00,5.899999999999999689e-02,8.309219045929538017e-04
1.832286664203915727e+00,4.939999999999999947e-02,8.281161359067852265e-04
1.830987995215805464e+00,5.840000000000000052e-02,8.253852796740085472e-04
1.829664168093017684e+00,6.220000000000000528e-02,8.226153882295906845e-04
1.828342253874168710e+00,6.579999999999999738e-02,8.198633767284745815e-04
1.827022248416089401e+00,3.760000000000000148e-02,8.171290841428693105e-04
1.825731028593303717e+00,-1.400000000000009960e-03,8.144676203357395158e-04
1.824414789530213410e+00,3.000000000000000062e-03,8.117679362683800134e-04
1.823100446953658027e+00,1.860000000000000195e-02,8.090855021665512578e-04
1.821814762576398739e+00,3.320000000000000034e-02,8.064743889684015997e-04
1.820504162201048270e+00,3.400000000000000244e-02,8.038256507659810157e-04
1.819195446143012207e+00,4.259999999999999898e-02,8.011937093069059195e-04
1.817888610341440447e+00,3.320000000000000034e-02,7.985784158956368145e-04
1.816610263847990625e+00,2.939999999999999905e-02,7.960324961123678867e-04
1.815307138256133879e+00,3.459999999999999881e-02,7.934497270463622409e-04
1.814005880890033007e+00,4.499999999999999833e-02,7.908831728265058566e-04
1.812732987354725545e+00,7.040000000000000424e-02,7.883845822081745128e-04
1.811435416484062477e+00,6.439999999999999891e-02,7.858497090436131335e-04
1.810139701910865373e+00,5.899999999999999689e-02,7.833306318137122932e-04
1.808872226517483250e+00,3.620000000000000301e-02,7.808781475872667759e-04
1.807580174927113648e+00,2.199999999999999872e-02,7.783899358432509741e-04
1.806289967807251262e+00,1.480000000000000066e-02,7.759171148445976902e-04
1.805027876035343537e+00,3.780000000000000027e-02,7.735095542919210882e-04
1.803741308585226744e+00,3.459999999999999881e-02,7.710668098323088986e-04
1.802456573878915558e+00,2.980000000000000010e-02,7.686390641092979460e-04
1.801199831500660986e+00,4.120000000000000051e-02,7.662752829860849414e-04
1.799918713348429566e+00,3.160000000000000309e-02,7.638768504305597706e-04
1.798665506237307810e+00,4.520000000000000406e-02,7.615415412057963433e-04
1.797387989389612972e+00,3.500000000000000333e-02,7.591719282941165967e-04
1.796112285987427226e+00,5.560000000000000359e-02,7.568166895022382899e-04
1.794864371942216819e+00,5.220000000000000334e-02,7.545233364987572432e-04
1.793592247052867572e+00,4.240000000000000019e-02,7.521961943531498994e-04
1.792347831114579959e+00,5.160000000000000003e-02,7.499301343500077875e-04
1.791079269701871812e+00,6.020000000000000351e-02,7.476306212820518424e-04
1.789812502706369823e+00,7.759999999999998843e-02,7.453448905679219225e-04
1.788573324294306932e+00,6.479999999999999649e-02,7.431190594687633400e-04
1.787310098302055561e+00,6.320000000000000617e-02,7.408602726460217312e-04
1.786074381355688079e+00,3.279999999999999583e-02,7.386606173054543990e-04
1.784814681540122239e+00,2.999999999999999889e-02,7.364283311221437190e-04
1.783582411576025262e+00,3.320000000000000034e-02,7.342544219069256769e-04
1.782326223193238635e+00,4.320000000000000229e-02,7.320482023873873482e-04
1.781097385808675604e+00,3.960000000000000325e-02,7.298996186354765039e-04
1.779844694196844879e+00,2.019999999999999921e-02,7.277190408457265844e-04
1.778619275069208472e+00,2.639999999999999986e-02,7.255953706398782666e-04
1.777370065648023578e+00,4.599999999999999922e-03,7.234400184599261863e-04
1.776122609754350767e+00,5.999999999999999474e-04,7.212972536547504997e-04
1.774902308804374274e+00,2.260000000000000203e-02,7.192103243108315200e-04
1.773658313308158707e+00,2.960000000000000131e-02,7.170921749227778799e-04
1.772441395082904547e+00,2.539999999999999897e-02,7.150291641696093856e-04
1.771200845605565011e+00,1.880000000000000074e-02,7.129352352031114804e-04
1.769987296058923354e+00,1.880000000000000074e-02,7.108957600824776599e-04
1.768775408316097364e+00,2.539999999999999897e-02,7.088677922280462547e-04
1.767539983464948561e+00,2.439999999999999808e-02,7.068093499675270463e-04
1.766331443548616820e+00,3.420000000000000123e-02,7.048043597759846759e-04
1.765099429189620039e+00,4.920000000000000068e-02,7.027691872232213078e-04
1.763894223246418758e+00,3.960000000000000325e-02,7.007868108504402942e-04
1.762665605276624747e+00,1.860000000000000195e-02,6.987745403481958632e-04
1.761463719529518634e+00,1.600000000000000033e-02,6.968144212850516843e-04
1.760238483923628250e+00,1.779999999999999985e-02,6.948246925719786353e-04
1.759039904671386045e+00,1.439999999999999961e-02,6.928864814655420019e-04
1.757818037481216900e+00,4.799999999999999580e-03,6.909189414962742812e-04
1.756622751097889346e+00,-1.400000000000003889e-03,6.890022959761016742e-04
1.755429089158809797e+00,-1.600000000000000033e-02,6.870961975597644419e-04
1.754212231386252041e+00,-2.719999999999999848e-02,6.851611832558297767e-04
1.753021842086661453e+00,-4.240000000000000019e-02,6.832761512898218384e-04
1.751808318264014286e+00,-2.639999999999999986e-02,6.813624752648934392e-04
1.750621188163541841e+00,-2.060000000000000026e-02,6.794981840735432512e-04
1.749435665914221394e+00,-6.199999999999999782e-03,6.776440378828810012e-04
1.748227100339776463e+00,-5.400000000000000286e-03,6.757616474808585171e-04
1.747044817335193123e+00,-6.000000000000000125e-03,6.739277671415036964e-04
1.745864132347764830e+00,1.000000000000000021e-02,6.721038002439245779e-04
1.744660494695669195e+00,2.980000000000000010e-02,6.702519813627617418e-04
1.743483029161159603e+00,4.399999999999999745e-02,6.684478192179070175e-04
1.742282671312753717e+00,2.839999999999999816e-02,6.666160633113989587e-04
1.741108412081045609e+00,4.639999999999999680e-02,6.648314049356397661e-04
1.739935734631737008e+00,5.520000000000000601e-02,6.630562883862290433e-04
1.738740254641314875e+00,5.619999999999999996e-02,6.612539579804973307e-04
1.737570763970629484e+00,5.339999999999999608e-02,6.594979061025418388e-04
1.736402845460146782e+00,7.040000000000000424e-02,6.577511819066477698e-04
1.735212213655000557e+00,7.399999999999999634e-02,6.559776166052805856e-04
1.734047462557160468e+00,5.759999999999999842e-02,6.542495305552338374e-04
1.732884274075212616e+00,4.779999999999999527e-02,6.525305641553889782e-04
1.731722645066685384e+00,4.720000000000000584e-02,6.508206498503361741e-04
1.730538420744131667e+00,5.539999999999999786e-02,6.490843797700553228e-04
1.729379933614125120e+00,5.460000000000000270e-02,6.473925546478835006e-04
1.728222996515679455e+00,5.320000000000000423e-02,6.457095813990991733e-04
1.727043552138609162e+00,5.239999999999999519e-02,6.440006090849555815e-04
1.725889737915292210e+00,4.320000000000000229e-02,6.423353261418469906e-04
1.724737464357743777e+00,2.220000000000000098e-02,6.406787004851052444e-04
1.723586728382191513e+00,3.200000000000000153e-03,6.390306689080183433e-04
1.722413601511279202e+00,4.400000000000000265e-03,6.373571028165978631e-04
1.721265963353692419e+00,-6.400000000000000307e-03,6.357262479214319511e-04
1.720119853512373842e+00,-1.480000000000000066e-02,6.341037997226603917e-04
1.718975268936453249e+00,-3.399999999999999811e-03,6.324896973442078454e-04
1.717808408949227594e+00,-2.000000000000000042e-02,6.308505136316351278e-04
1.716666897401464498e+00,-3.860000000000000236e-02,6.292530932509791779e-04
1.715526901952103778e+00,-3.820000000000000479e-02,6.276638381895984420e-04
1.714388419582740131e+00,-2.380000000000000171e-02,6.260826897984329191e-04
1.713251447282976736e+00,-6.199999999999999782e-03,6.245095899668359979e-04
1.712092342528926059e+00,1.180000000000000146e-02,6.229119592461608828e-04
1.710958412672130668e+00,2.280000000000000082e-02,6.213549490127717560e-04
1.709825983839386554e+00,3.839999999999999664e-02,6.198058150056717482e-04
1.708695053052225354e+00,3.780000000000000027e-02,6.182645012193427108e-04
1.707565617340053521e+00,3.039999999999999994e-02,6.167309521573519993e-04
1.706414190760592975e+00,5.020000000000000157e-02,6.151734060989570881e-04
1.705287767310733837e+00,7.019999999999999851e-02,6.136553809128313932e-04
1.704162830009757768e+00,7.579999999999999238e-02,6.121449558406208587e-04
1.703039375918473874e+00,7.959999999999999021e-02,6.106420773769027357e-04
1.701917402105436405e+00,5.920000000000000262e-02,6.091466924978729269e-04
1.700796905646919877e+00,4.320000000000000229e-02,6.076587486560869550e-04
1.699654586326004857e+00,5.500000000000000028e-02,6.061474270832725242e-04
1.698537066462111778e+00,5.460000000000000270e-02,6.046743618691554408e-04
1.697421015167278169e+00,4.900000000000000189e-02,6.032085817957609161e-04
1.696306429548563699e+00,4.320000000000000229e-02,6.017500361792586620e-04
1.695193306720621074e+00,2.380000000000000171e-02,6.002986747867643117e-04
1.694081643805672277e+00,1.199999999999991872e-03,5.988544478314738453e-04
1.692971437933482370e+00,-1.580000000000000154e-02,5.974173059678523348e-04
1.691862686241336178e+00,-1.739999999999999880e-02,5.959872002868908843e-04
1.690755385874011418e+00,-1.159999999999999920e-02,5.945640823114163717e-04
1.689649533983757612e+00,-7.599999999999999985e-03,5.931479039914684106e-04
1.688522134618788861e+00,-1.980000000000000163e-02,5.917093305173879228e-04
1.687419201197523311e+00,-2.419999999999999929e-02,5.903070311460193419e-04
1.686317707695864421e+00,-9.199999999999999845e-03,5.889115288276072606e-04
1.685217651295850994e+00,-7.999999999999980868e-04,5.875227771843882871e-04
1.684119029186869287e+00,8.600000000000000006e-03,5.861407302434365430e-04
1.683021838565631034e+00,2.939999999999999905e-02,5.847653424323772699e-04
1.681926076636147904e+00,4.420000000000000318e-02,5.833965685751480324e-04
1.680831740609708191e+00,4.220000000000000140e-02,5.820343638878161920e-04
1.679738827704853499e+00,5.059999999999999915e-02,5.806786839744465783e-04
1.678647335147355424e+00,4.979999999999999705e-02,5.793294848230223955e-04
1.677557260170190911e+00,4.979999999999999705e-02,5.779867228014125323e-04
1.676468600013520049e+00,4.819999999999999979e-02,5.766503546533924317e-04
1.675381351924661866e+00,2.900000000000000147e-02,5.753203374947116894e-04
1.674295513158072346e+00,1.660000000000000017e-02,5.739966288092118512e-04
1.673211080975320009e+00,9.400000000000000369e-03,5.726791864449890966e-04
1.672128052645063701e+00,-1.559999999999999928e-02,5.713679686106061442e-04
1.671046425443029504e+00,-2.819999999999999937e-02,5.700629338713499115e-04
1.669966196651987200e+00,-3.459999999999999881e-02,5.687640411455326507e-04
1.668887363561728732e+00,-2.500000000000000139e-02,5.674712497008427411e-04
1.667809923469044664e+00,-9.400000000000000369e-03,5.661845191507347292e-04
1.666733873677701983e+00,-7.999999999999920152e-04,5.649038094508665323e-04
1.665659211498421444e+00,5.599999999999999943e-03,5.636290808955781665e-04
1.664585934248855814e+00,1.299999999999999940e-02,5.623602941144143852e-04
1.663514039253565224e+00,2.560000000000000123e-02,5.610974100686852645e-04
1.662443523843998516e+00,2.999999999999999889e-02,5.598403900480756860e-04
1.661374385358468375e+00,4.499999999999999833e-02,5.585891956672877799e-04
1.660306621142130235e+00,5.040000000000000036e-02,5.573437888627283615e-04
1.659240228546960516e+00,4.019999999999999962e-02,5.561041318892343162e-04
1.658197378978336634e+00,2.619999999999999760e-02,5.548958364812181868e-04
1.657133693269899011e+00,1.639999999999999791e-02,5.536674493333893811e-04
1.656071371333938780e+00,-1.799999999999999951e-03,5.524447014232847144e-04
1.655010410549356603e+00,-1.839999999999999969e-02,5.512275562411550782e-04
1.653950808301765996e+00,-6.799999999999999621e-03,5.500159775799502021e-04
1.652892561983470898e+00,-8.600000000000000006e-03,5.488099295322693355e-04
1.651835668993446138e+00,-8.400000000000001216e-03,5.476093764873520443e-04
1.650780126737313003e+00,-6.000000000000000125e-03,5.464142831280971967e-04
1.649725932627321701e+00,-1.399999999999999986e-03,5.452246144281260769e-04
1.648695004720054147e+00,1.799999999999999951e-03,5.440649533804424367e-04
1.647643471212745236e+00,6.599999999999999964e-03,5.428859188455609480e-04
1.646593278181311071e+00,8.600000000000000006e-03,5.417122063152953262e-04
1.645544423064163153e+00,2.100000000000000130e-02,5.405437818916270648e-04
1.644496903306234659e+00,3.500000000000000333e-02,5.393806119531170890e-04
1.643450716358961561e+00,4.000000000000000083e-02,5.382226631521652184e-04
1.642427613976529033e+00,4.019999999999999962e-02,5.370938655658468504e-04
1.641384057395494089e+00,3.679999999999999938e-02,5.359461530107800797e-04
1.640341826070851994e+00,2.699999999999999969e-02,5.348035638418326349e-04
1.639300917479707076e+00,3.160000000000000309e-02,5.336660657745197515e-04
1.638261329105562103e+00,4.139999999999999930e-02,5.325336267850103601e-04
1.637244675653907633e+00,3.379999999999999671e-02,5.314296517864815954e-04
1.636207692815200954e+00,4.760000000000000342e-02,5.303071321514339371e-04
1.635172022734165731e+00,3.820000000000000479e-02,5.291895777098329931e-04
1.634137662919571632e+00,2.819999999999999937e-02,5.280769574499979101e-04
1.633104610886486174e+00,1.919999999999999832e-02,5.269692406084580324e-04
1.632094345582815631e+00,1.480000000000000066e-02,5.258893230852131843e-04
1.631063874565926497e+00,3.160000000000000309e-02,5.247912211897743252e-04
1.630034703964664988e+00,4.259999999999999898e-02,5.236979325107421783e-04
1.629006831318969839e+00,4.039999999999999841e-02,5.226094272486801707e-04
1.628001628001628065e+00,3.559999999999999970e-02,5.215482057050401746e-04
1.626976316997966299e+00,4.520000000000000406e-02,5.204690806921477000e-04
1.625952296657618978e+00,3.720000000000000390e-02,5.193946517114275078e-04
1.624929564545085192e+00,4.979999999999999705e-02,5.183248898909508786e-04
1.623929385264150316e+00,5.639999999999999875e-02,5.172819095355389758e-04
1.622909195612910027e+00,4.860000000000000431e-02,5.162213005724200108e-04
1.621890286969942752e+00,4.739999999999999769e-02,5.151652740954585068e-04
1.620893844524908145e+00,3.479999999999999760e-02,5.141356615241527133e-04
1.619877464107956966e+00,3.979999999999999510e-02,5.130886222749942056e-04
1.618862357533584762e+00,3.099999999999999978e-02,5.120460828005810039e-04
1.617848522408506629e+00,3.760000000000000148e-02,5.110080157679382489e-04
1.616857038543785707e+00,3.360000000000000486e-02,5.099958826833027098e-04
1.615845712796455613e+00,3.320000000000000034e-02,5.089665876075504186e-04
1.614835651403865091e+00,1.980000000000000163e-02,5.079416847979853879e-04
